SOBIC.003G298600	Sobic.003G298600	GO:0003677, GO:0005634, GO:0006355, GO:0009725
SOBIC.003G300800	Sobic.003G300800	GO:0005506, GO:0009416, GO:0045487, GO:0052634, GO:0055114
SOBIC.003G302466	Sobic.003G302466	GO:0006351, GO:0043565
SOBIC.003G303300	Sobic.003G303300	GO:0005777, GO:0006520, GO:0008483, GO:0009058, GO:0009536, GO:0010150, GO:0016020, GO:0030170
SOBIC.003G305400	Sobic.003G305400	GO:0000145, GO:0005829, GO:0006887
SOBIC.003G307100	Sobic.003G307100	GO:0004867, GO:0005615, GO:0010951
SOBIC.003G307600	Sobic.003G307600	GO:0006855, GO:0015238, GO:0015297, GO:0016021
SOBIC.003G308400	Sobic.003G308400	GO:0005783, GO:0009555
SOBIC.003G312300	Sobic.003G312300	GO:0032259, GO:0046872
SOBIC.003G313000	Sobic.003G313000	GO:0009523, GO:0009535, GO:0016021, GO:0042549
SOBIC.003G313800	Sobic.003G313800	GO:0009690, GO:0016614, GO:0019139, GO:0050660, GO:0055114
SOBIC.003G319300	Sobic.003G319300	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0048544
SOBIC.003G320900	Sobic.003G320900	GO:0016021
SOBIC.003G321000	Sobic.003G321000	GO:0008152, GO:0009862, GO:0016298, GO:0080031
SOBIC.003G321200	Sobic.003G321200	GO:0005576, GO:0005618, GO:0005774, GO:0005829, GO:0009617, GO:0030599, GO:0042545, GO:0043086, GO:0045330, GO:0045490, GO:0046910
SOBIC.003G324400	Sobic.003G324400	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.003G324500	Sobic.003G324500	GO:0003677, GO:0003700, GO:0006355
SOBIC.003G325200	Sobic.003G325200	GO:0005886, GO:0043531
SOBIC.003G325700	Sobic.003G325700	GO:0016021
SOBIC.003G326400	Sobic.003G326400	GO:0005515
SOBIC.003G328100	Sobic.003G328100	GO:0009535, GO:0010190, GO:0016021
SOBIC.003G333300	Sobic.003G333300	GO:0003677, GO:0005634, GO:0006355
SOBIC.003G333600	Sobic.003G333600	GO:0005515
SOBIC.003G334600	Sobic.003G334600	GO:0003677, GO:0005634, GO:0006355
SOBIC.003G335000	Sobic.003G335000	GO:0004672, GO:0005524, GO:0006468
SOBIC.003G335100	Sobic.003G335100	GO:0004672, GO:0005524, GO:0006468
SOBIC.003G336000	Sobic.003G336000	GO:0005829, GO:0006007, GO:0009506, GO:0009555, GO:0010118, GO:0030145, GO:0046537, GO:0046686, GO:0048046
SOBIC.003G339500	Sobic.003G339500	GO:0004842, GO:0005515, GO:0005634, GO:0005737, GO:0010200, GO:0016567
SOBIC.003G341100	Sobic.003G341100	GO:0003700, GO:0005634, GO:0009409, GO:0009414, GO:0009651, GO:0009753, GO:0009788, GO:0009938, GO:0010120, GO:0010200, GO:0010508, GO:0042742, GO:0043565, GO:0044212, GO:0045893, GO:0050832, GO:0070370
SOBIC.003G342200	Sobic.003G342200	GO:0003824, GO:0050662
SOBIC.003G343400	Sobic.003G343400	GO:0006879, GO:0009570, GO:0016226, GO:0042626, GO:2000030
SOBIC.003G344400	Sobic.003G344400	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.003G345600	Sobic.003G345600	GO:0033743, GO:0055114
SOBIC.003G346000	Sobic.003G346000	GO:0005515
SOBIC.003G348400	Sobic.003G348400	GO:0005515, GO:0005886, GO:0007165, GO:0016021
SOBIC.003G348700	Sobic.003G348700	GO:0006629, GO:0016020, GO:0016298
SOBIC.003G349700	Sobic.003G349700	GO:0003700, GO:0005634, GO:0006355, GO:0043565, GO:0044212, GO:0046872
SOBIC.003G350300	Sobic.003G350300	GO:0005524, GO:0005737, GO:0006511, GO:0016567, GO:0031625, GO:0061630
SOBIC.003G350400	Sobic.003G350400	GO:0009505, GO:0009506
SOBIC.003G350700	Sobic.003G350700	GO:0005524
SOBIC.003G353700	Sobic.003G353700	GO:0003677, GO:0003700, GO:0005634, GO:0007623, GO:0009909
SOBIC.003G354000	Sobic.003G354000	GO:0004721, GO:0016021, GO:0046872
SOBIC.003G358100	Sobic.003G358100	GO:0005737
SOBIC.003G360900	Sobic.003G360900	GO:0005506, GO:0016021, GO:0016709, GO:0020037, GO:0042343, GO:0044550, GO:0055114, GO:0098542
SOBIC.003G361100	Sobic.003G361100	GO:0006979, GO:0009751, GO:0009816
SOBIC.003G362700	Sobic.003G362700	GO:0005506, GO:0009611, GO:0016021, GO:0018685, GO:0020037, GO:0043231, GO:0055114
SOBIC.003G363400	Sobic.003G363400	GO:0003700, GO:0005634, GO:0009409, GO:0009414, GO:0009651, GO:0009737, GO:0009739, GO:0010152, GO:0010187, GO:0010200, GO:0043565, GO:0045893, GO:0048316
SOBIC.003G365600	Sobic.003G365600	GO:0003677, GO:0005634, GO:0006355
SOBIC.003G366700	Sobic.003G366700	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.003G369100	Sobic.003G369100	GO:0003677, GO:0003700, GO:0006355
SOBIC.003G369600	Sobic.003G369600	GO:0015095, GO:0015693, GO:0016021, GO:1903830
SOBIC.003G372600	Sobic.003G372600	GO:0016021
SOBIC.003G374200	Sobic.003G374200	GO:0006457, GO:0051082
SOBIC.003G376000	Sobic.003G376000	GO:0003333, GO:0005886, GO:0015171, GO:0016021
SOBIC.003G376200	Sobic.003G376200	GO:0009699, GO:0042349, GO:0050790
SOBIC.003G377100	Sobic.003G377100	GO:0006631, GO:0016020, GO:0045300, GO:0055114
SOBIC.003G377300	Sobic.003G377300	GO:0003676, GO:0005515, GO:0005524, GO:0008026, GO:0008270
SOBIC.003G379700	Sobic.003G379700	GO:0003677, GO:0006355, GO:0009611, GO:0009788
SOBIC.003G379800	Sobic.003G379800	GO:0004842, GO:0005515, GO:0005634, GO:0005737, GO:0016567
SOBIC.003G379900	Sobic.003G379900	GO:0003677, GO:0005515
SOBIC.003G390700	Sobic.003G390700	GO:0016757
SOBIC.003G391100	Sobic.003G391100	GO:0001046, GO:0001228, GO:0005634, GO:0005829, GO:0010119, GO:0045944, GO:0046983
SOBIC.003G393500	Sobic.003G393500	GO:0000145, GO:0006887
SOBIC.003G393900	Sobic.003G393900	GO:0004332, GO:0006096
SOBIC.003G395400	Sobic.003G395400	GO:0003712, GO:0004402, GO:0005516, GO:0005634, GO:0005737, GO:0006355, GO:0007623, GO:0008270, GO:0009409, GO:0009553, GO:0009555, GO:0009611, GO:0009651, GO:0009734, GO:0009738, GO:0009751, GO:0009753, GO:0010167, GO:0010182, GO:0016573, GO:0042542, GO:0051973
SOBIC.003G396000	Sobic.003G396000	GO:0004842, GO:0005515, GO:0005634, GO:0005886, GO:0008270, GO:0009690, GO:0009850, GO:0080148
SOBIC.003G399500	Sobic.003G399500	GO:0005515
SOBIC.003G400400	Sobic.003G400400	GO:0004869, GO:0010951
SOBIC.003G402100	Sobic.003G402100	GO:0004674, GO:0005515, GO:0005524, GO:0006468, GO:0009554, GO:0009556, GO:0010234, GO:0016021
SOBIC.003G406000	Sobic.003G406000	GO:0005515, GO:0005634
SOBIC.003G407001	Sobic.003G407001	GO:0016021
SOBIC.003G410300	Sobic.003G410300	GO:0003714, GO:0005634, GO:0009611, GO:0031347, GO:1903507, GO:2000022
SOBIC.003G410500	Sobic.003G410500	GO:0004801, GO:0005739, GO:0005975, GO:0006098, GO:0009570, GO:0009809, GO:0033587, GO:0046686
SOBIC.003G411300	Sobic.003G411300	GO:0005515
SOBIC.003G413700	Sobic.003G413700	GO:0009674, GO:0016021, GO:0071805
SOBIC.003G418200	Sobic.003G418200	GO:0003824, GO:0009507
SOBIC.003G421100	Sobic.003G421100	GO:0009690, GO:0016614, GO:0019139, GO:0050660, GO:0055114
SOBIC.003G421400	Sobic.003G421400	GO:0010190, GO:0042651
SOBIC.003G421500	Sobic.003G421500	GO:0004553, GO:0005975, GO:0030247, GO:0046658
SOBIC.003G421700	Sobic.003G421700	GO:0004553, GO:0005618, GO:0005975, GO:0009617, GO:0030247, GO:0046658, GO:0048046
SOBIC.003G422000	Sobic.003G422000	GO:0002215, GO:0004553, GO:0005618, GO:0005774, GO:0005975, GO:0009651, GO:0009817, GO:0030247, GO:0046658
SOBIC.003G424500	Sobic.003G424500	GO:0005886
SOBIC.003G427000	Sobic.003G427000	GO:0016021
SOBIC.003G430400	Sobic.003G430400	GO:0005509, GO:0005737
SOBIC.003G431100	Sobic.003G431100	GO:0016021, GO:0016757
SOBIC.003G435700	Sobic.003G435700	GO:0016021
SOBIC.003G438400	Sobic.003G438400	GO:0005515
SOBIC.003G445900	Sobic.003G445900	GO:0004672, GO:0005524, GO:0006468
SOBIC.004G001900	Sobic.004G001900	GO:0000783, GO:0003691, GO:0005515, GO:0008270, GO:0031627
SOBIC.004G010300	Sobic.004G010300	GO:0010143, GO:0016021, GO:0016311, GO:0016791, GO:0090447
SOBIC.004G013400	Sobic.004G013400	GO:0000413, GO:0003755, GO:0005528, GO:0005789, GO:0009543, GO:0061077
SOBIC.004G014000	Sobic.004G014000	GO:0004674, GO:0005524, GO:0005886, GO:0006468
SOBIC.004G016800	Sobic.004G016800	GO:0004672, GO:0005524, GO:0006468, GO:0016597
SOBIC.004G017000	Sobic.004G017000	GO:0005515, GO:0016021
SOBIC.004G031600	Sobic.004G031600	GO:0000307, GO:0005634, GO:0016538, GO:0045737, GO:0045944, GO:1901409
SOBIC.004G033000	Sobic.004G033000	GO:0016757
SOBIC.004G033800	Sobic.004G033800	GO:0005515
SOBIC.004G033900	Sobic.004G033900	GO:0009507
SOBIC.004G034000	Sobic.004G034000	GO:0009569, GO:0009570, GO:0010581, GO:2001070
SOBIC.004G034100	Sobic.004G034100	GO:0005515
SOBIC.004G037300	Sobic.004G037300	GO:0016866
SOBIC.004G037800	Sobic.004G037800	GO:0003677, GO:0005515, GO:0005634, GO:0006355, GO:0009734
SOBIC.004G041600	Sobic.004G041600	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.004G042100	Sobic.004G042100	GO:0005515, GO:0008270
SOBIC.004G044300	Sobic.004G044300	GO:0016021
SOBIC.004G047900	Sobic.004G047900	GO:0009553, GO:0009555, GO:0010183, GO:0048443
SOBIC.004G049100	Sobic.004G049100	GO:0005515
SOBIC.004G053700	Sobic.004G053700	GO:0003868, GO:0005739, GO:0005829, GO:0009072, GO:0010189, GO:0010236, GO:0016117, GO:0046872, GO:0055114
SOBIC.004G055200	Sobic.004G055200	GO:0004618, GO:0005634, GO:0005774, GO:0005829, GO:0005886, GO:0006096, GO:0009506, GO:0009570, GO:0048046
SOBIC.004G056300	Sobic.004G056300	GO:0005773, GO:0009507
SOBIC.004G063750	Sobic.004G063750	GO:0005515, GO:0008270, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G065200	Sobic.004G065200	GO:0004721, GO:0005886, GO:0046872
SOBIC.004G065900	Sobic.004G065900	GO:0002237, GO:0002238, GO:0003700, GO:0005634, GO:0009409, GO:0009414, GO:0009611, GO:0009623, GO:0009651, GO:0009685, GO:0009723, GO:0009737, GO:0009751, GO:0009753, GO:0009938, GO:0010200, GO:0031347, GO:0043565, GO:0045892, GO:1990841
SOBIC.004G071200	Sobic.004G071200	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.004G075000	Sobic.004G075000	GO:0016021
SOBIC.004G075800	Sobic.004G075800	GO:0005247, GO:0006821, GO:0016021, GO:1903959
SOBIC.004G076100	Sobic.004G076100	GO:0004672, GO:0005524, GO:0005886, GO:0006468, GO:0008061, GO:0016021, GO:0042803, GO:0045087, GO:0071323
SOBIC.004G083600	Sobic.004G083600	GO:0009408, GO:0009644, GO:0042542
SOBIC.004G087800	Sobic.004G087800	GO:0005524, GO:0005886, GO:0016021, GO:0042626, GO:0055085
SOBIC.004G088200	Sobic.004G088200	GO:0006351
SOBIC.004G101400	Sobic.004G101400	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.004G107500	Sobic.004G107500	GO:0005242, GO:0005887, GO:0007623, GO:0009644, GO:0010118, GO:0042391, GO:0071805
SOBIC.004G108100	Sobic.004G108100	GO:0000325, GO:0005432, GO:0005509, GO:0005774, GO:0009506, GO:0016021, GO:0035725, GO:0055074, GO:0071472
SOBIC.004G109300	Sobic.004G109300	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G109700	Sobic.004G109700	GO:0005515, GO:0008270, GO:0016021
SOBIC.004G109900	Sobic.004G109900	GO:0005515, GO:0008270, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G110300	Sobic.004G110300	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G110400	Sobic.004G110400	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G114600	Sobic.004G114600	GO:0016021
SOBIC.004G116300	Sobic.004G116300	GO:0005516, GO:0009408, GO:0009506, GO:0009644, GO:0009817, GO:0010228, GO:0010508, GO:0012502, GO:0042542, GO:0051087
SOBIC.004G122000	Sobic.004G122000	GO:0016021
SOBIC.004G124400	Sobic.004G124400	GO:0016021
SOBIC.004G125100	Sobic.004G125100	GO:0005794, GO:0008107, GO:0009832, GO:0009969, GO:0016021, GO:0036065
SOBIC.004G125800	Sobic.004G125800	GO:0006631, GO:0006979, GO:0009266, GO:0009534, GO:0009644, GO:0009651, GO:0009915, GO:0009941, GO:0009976, GO:0010189, GO:0010287, GO:0015994, GO:0016122, GO:0031347
SOBIC.004G138400	Sobic.004G138400	GO:0003700, GO:0006355, GO:0043565
SOBIC.004G140000	Sobic.004G140000	GO:0046983
SOBIC.004G141200	Sobic.004G141200	GO:0005506, GO:0016021, GO:0016709, GO:0020037, GO:0044550, GO:0055114
SOBIC.004G144500	Sobic.004G144500	GO:0004190, GO:0006508, GO:0030163
SOBIC.004G146000	Sobic.004G146000	GO:0004332, GO:0005507, GO:0005739, GO:0005829, GO:0005886, GO:0006096, GO:0009506, GO:0009651, GO:0009735, GO:0046686
SOBIC.004G146800	Sobic.004G146800	GO:0004842, GO:0005634, GO:0005737, GO:0005886, GO:0016567, GO:0048527, GO:0070696, GO:0071215
SOBIC.004G152000	Sobic.004G152000	GO:0003677, GO:0005634, GO:0006260, GO:0006281, GO:0006310, GO:0008270
SOBIC.004G153900	Sobic.004G153900	GO:0000287, GO:0008152, GO:0010333
SOBIC.004G155200	Sobic.004G155200	GO:0016021
SOBIC.004G157300	Sobic.004G157300	GO:0000287, GO:0008889, GO:0009536, GO:0030643, GO:0046475
SOBIC.004G162400	Sobic.004G162400	GO:0005524, GO:0019538, GO:0034605
SOBIC.004G164500	Sobic.004G164500	GO:0003677, GO:0008270
SOBIC.004G164800	Sobic.004G164800	GO:0003950, GO:0006471
SOBIC.004G166400	Sobic.004G166400	GO:0005739, GO:0032780, GO:0042030
SOBIC.004G169300	Sobic.004G169300	GO:0002679, GO:0004842, GO:0005488, GO:0005829, GO:0009414, GO:0010200, GO:0051865
SOBIC.004G169900	Sobic.004G169900	GO:0004842, GO:0005488, GO:0016567
SOBIC.004G173500	Sobic.004G173500	GO:0004674, GO:0005524, GO:0005634, GO:0005829, GO:0006468, GO:0009651, GO:0035556, GO:0048527, GO:0070300
SOBIC.004G176600	Sobic.004G176600	GO:0003677, GO:0006355
SOBIC.004G177700	Sobic.004G177700	GO:0005525
SOBIC.004G181000	Sobic.004G181000	GO:0004497, GO:0005783, GO:0009617, GO:0044550, GO:0055114, GO:0071949
SOBIC.004G181300	Sobic.004G181300	GO:0004842, GO:0005515, GO:0005886, GO:0008270, GO:0016021, GO:0016567, GO:0048364, GO:0051301
SOBIC.004G181400	Sobic.004G181400	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G187701	Sobic.004G187701	GO:0016021, GO:0046872
SOBIC.004G187800	Sobic.004G187800	GO:0005515, GO:0008270, GO:0016021
SOBIC.004G189700	Sobic.004G189700	GO:0004842, GO:0005515, GO:0016567, GO:0019005, GO:0031146
SOBIC.004G190800	Sobic.004G190800	GO:0005794, GO:0006486, GO:0008378, GO:0016021, GO:0030246
SOBIC.004G190900	Sobic.004G190900	GO:0003690, GO:0006355
SOBIC.004G191700	Sobic.004G191700	GO:0003677, GO:0005634, GO:0006355
SOBIC.004G191800	Sobic.004G191800	GO:0003677
SOBIC.004G192800	Sobic.004G192800	GO:0016020
SOBIC.004G193400	Sobic.004G193400	GO:0009535, GO:0009611, GO:0010193, GO:0010224, GO:0016021
SOBIC.004G195300	Sobic.004G195300	GO:0005737, GO:0030001, GO:0046914, GO:0046916
SOBIC.004G196700	Sobic.004G196700	GO:0005515, GO:0009506, GO:0046872
SOBIC.004G196800	Sobic.004G196800	GO:0005515, GO:0016021
SOBIC.004G199300	Sobic.004G199300	GO:0031305, GO:0033617, GO:0097249
SOBIC.004G201600	Sobic.004G201600	GO:0003677, GO:0005634, GO:0006355
SOBIC.004G202400	Sobic.004G202400	GO:0005886, GO:0009611, GO:0010167, GO:0015112, GO:0015706, GO:0016021
SOBIC.004G203700	Sobic.004G203700	GO:0005515
SOBIC.004G205100	Sobic.004G205100	GO:0004365, GO:0005507, GO:0005618, GO:0005730, GO:0005739, GO:0005777, GO:0005829, GO:0005886, GO:0006006, GO:0006979, GO:0008270, GO:0009506, GO:0009507, GO:0042742, GO:0046686, GO:0050661, GO:0051287, GO:0055114
SOBIC.004G209100	Sobic.004G209100	GO:0005515
SOBIC.004G211501	Sobic.004G211501	GO:0009535
SOBIC.004G213000	Sobic.004G213000	GO:0005488, GO:0005829, GO:0006281, GO:0009507, GO:0009556
SOBIC.004G213100	Sobic.004G213100	GO:0005739, GO:0005774, GO:0005783, GO:0005794, GO:0006883, GO:0009414, GO:0009506, GO:0009644, GO:0009735, GO:0009898, GO:0009941, GO:0010286, GO:0010431, GO:0030644, GO:0042538, GO:0050826, GO:1901002, GO:1901562, GO:1902884
SOBIC.004G214100	Sobic.004G214100	GO:0016021, GO:0034219
SOBIC.004G214300	Sobic.004G214300	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.004G220300	Sobic.004G220300	GO:0005737, GO:0006559, GO:0009800, GO:0045548
SOBIC.004G220400	Sobic.004G220400	GO:0005737, GO:0006559, GO:0009800, GO:0045548
SOBIC.004G220900	Sobic.004G220900	GO:0016021
SOBIC.004G228850	Sobic.004G228850	GO:0006355
SOBIC.004G233200	Sobic.004G233200	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.004G234100	Sobic.004G234100	GO:0004619, GO:0006096
SOBIC.004G243000	Sobic.004G243000	GO:0004222, GO:0006508, GO:0008270, GO:0031012
SOBIC.004G243100	Sobic.004G243100	GO:0006979
SOBIC.004G244600	Sobic.004G244600	GO:0008810, GO:0030245
SOBIC.004G245100	Sobic.004G245100	GO:0004842, GO:0005488, GO:0010200, GO:0016567
SOBIC.004G247200	Sobic.004G247200	GO:0016021
SOBIC.004G250700	Sobic.004G250700	GO:0005886, GO:0015079, GO:0016021, GO:0071805
SOBIC.004G251000	Sobic.004G251000	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.004G251200	Sobic.004G251200	GO:0000049, GO:0004825, GO:0005524, GO:0005829, GO:0006431
SOBIC.004G252300	Sobic.004G252300	GO:0005515, GO:0005634, GO:0008270, GO:0009909, GO:0045892, GO:0048576, GO:0048579
SOBIC.004G256200	Sobic.004G256200	GO:0005515, GO:0005634, GO:0007623, GO:0008270, GO:0048579
SOBIC.004G262800	Sobic.004G262800	GO:0005737, GO:0030001, GO:0046914, GO:0046916
SOBIC.004G263100	Sobic.004G263100	GO:0006979, GO:0009408
SOBIC.004G267500	Sobic.004G267500	GO:0005886, GO:0009269
SOBIC.004G268200	Sobic.004G268200	GO:0016021
SOBIC.004G268500	Sobic.004G268500	GO:0010287, GO:0016702, GO:0055114
SOBIC.004G268700	Sobic.004G268700	GO:0005506, GO:0007275, GO:0009414, GO:0009639, GO:0009687, GO:0010268, GO:0010295, GO:0016125, GO:0016132, GO:0020037, GO:0055114
SOBIC.004G271700	Sobic.004G271700	GO:0005525, GO:0005622, GO:0007264
SOBIC.004G273300	Sobic.004G273300	GO:0005515, GO:0005773, GO:0007568, GO:0009751
SOBIC.004G279300	Sobic.004G279300	GO:0003677, GO:0005634, GO:0006355
SOBIC.004G279700	Sobic.004G279700	GO:0006979, GO:0016607, GO:0046686
SOBIC.004G280900	Sobic.004G280900	GO:0005515, GO:0008270
SOBIC.004G281200	Sobic.004G281200	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.004G281300	Sobic.004G281300	GO:0004672, GO:0005524, GO:0006468
SOBIC.004G281700	Sobic.004G281700	GO:0005811, GO:0009737, GO:0009793, GO:0010344, GO:0019915
SOBIC.004G283500	Sobic.004G283500	GO:0006855, GO:0015238, GO:0015297, GO:0016021
SOBIC.004G290300	Sobic.004G290300	GO:0005515, GO:0016021
SOBIC.004G293700	Sobic.004G293700	GO:0005777, GO:0005829, GO:0007031, GO:0042802
SOBIC.004G295500	Sobic.004G295500	GO:0003700, GO:0005634, GO:0006355, GO:0044212
SOBIC.004G299850	Sobic.004G299850	GO:0016021, GO:0020037, GO:0046872
SOBIC.004G300300	Sobic.004G300300	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.004G301800	Sobic.004G301800	GO:0004197, GO:0005773, GO:0006624, GO:0051603
SOBIC.004G309300	Sobic.004G309300	GO:0005739, GO:0009570, GO:0010167, GO:0016020, GO:0016491, GO:0020037, GO:0048046, GO:0051536, GO:0055114
SOBIC.004G309400	Sobic.004G309400	GO:0009507
SOBIC.004G312500	Sobic.004G312500	GO:0005829, GO:0006809, GO:0009703, GO:0020037, GO:0030151, GO:0042128, GO:0043546, GO:0050464, GO:0055114, GO:0071949
SOBIC.004G314400	Sobic.004G314400	GO:0005886, GO:0006950
SOBIC.004G321000	Sobic.004G321000	GO:0009408, GO:0009644, GO:0042542
SOBIC.004G325700	Sobic.004G325700	GO:0005515
SOBIC.004G325900	Sobic.004G325900	GO:0003824, GO:0005739, GO:0005829, GO:0005992
SOBIC.004G326900	Sobic.004G326900	GO:0005768, GO:0005802, GO:0005975, GO:0016021, GO:0033481, GO:0050378, GO:0050662, GO:0050829, GO:0050832
SOBIC.004G327800	Sobic.004G327800	GO:0005829, GO:0012505, GO:0016020
SOBIC.004G329400	Sobic.004G329400	GO:0005515
SOBIC.004G331700	Sobic.004G331700	GO:0004069, GO:0006520, GO:0009058, GO:0009409, GO:0009570, GO:0009941, GO:0010319, GO:0030170, GO:0046686, GO:0048046
SOBIC.004G332500	Sobic.004G332500	GO:0000209, GO:0005515, GO:0008270, GO:0042787, GO:0043161, GO:0061630
SOBIC.004G333700	Sobic.004G333700	GO:0005509, GO:0005773
SOBIC.004G333900	Sobic.004G333900	GO:0004427, GO:0009678, GO:0015992, GO:0016021, GO:0055085
SOBIC.004G334400	Sobic.004G334400	GO:0005545, GO:0030136, GO:0030276, GO:0048268
SOBIC.004G336500	Sobic.004G336500	GO:0005515, GO:0005634, GO:0006355, GO:0009734
SOBIC.004G338200	Sobic.004G338200	GO:0004674, GO:0005509, GO:0005515, GO:0005524, GO:0005886, GO:0006468, GO:0007166, GO:0016021, GO:0030247
SOBIC.004G338500	Sobic.004G338500	GO:0005634
SOBIC.004G341100	Sobic.004G341100	GO:0005515
SOBIC.004G345100	Sobic.004G345100	GO:0000783, GO:0003691, GO:0031627
SOBIC.004G349800	Sobic.004G349800	GO:0016021
SOBIC.004G351932	Sobic.004G351932	GO:0005515
SOBIC.004G354400	Sobic.004G354400	GO:0005515, GO:0005829, GO:0009570
SOBIC.004G357700	Sobic.004G357700	GO:0003676, GO:0005515
SOBIC.004G359300	Sobic.004G359300	GO:0004601, GO:0005576, GO:0006979, GO:0009505, GO:0009664, GO:0020037, GO:0042744, GO:0046872, GO:0055114, GO:0098869
SOBIC.005G010200	Sobic.005G010200	GO:0031305, GO:0033617, GO:0097249
SOBIC.005G012000	Sobic.005G012000	GO:0004674, GO:0005524, GO:0006468, GO:0007165
SOBIC.005G012200	Sobic.005G012200	GO:0004674, GO:0005524, GO:0005829, GO:0006468, GO:0035556
SOBIC.005G015700	Sobic.005G015700	GO:0016021
SOBIC.005G016400	Sobic.005G016400	GO:0006952
SOBIC.005G016500	Sobic.005G016500	GO:0006952
SOBIC.005G018500	Sobic.005G018500	GO:0003677, GO:0005634, GO:0006355
SOBIC.005G024700	Sobic.005G024700	GO:0016021, GO:0055085
SOBIC.005G026300	Sobic.005G026300	GO:0016747
SOBIC.005G031901	Sobic.005G031901	GO:0005198, GO:0006979, GO:0009650, GO:0016740, GO:0071470, GO:0071944
SOBIC.005G032800	Sobic.005G032800	GO:0005634, GO:0008380
SOBIC.005G034400	Sobic.005G034400	GO:0000287, GO:0004743, GO:0006096, GO:0016301, GO:0030955
SOBIC.005G041000	Sobic.005G041000	GO:0003677, GO:0005634, GO:0006355, GO:0010200
SOBIC.005G041200	Sobic.005G041200	GO:0005515, GO:0016021
SOBIC.005G045300	Sobic.005G045300	GO:0035091
SOBIC.005G047700	Sobic.005G047700	GO:0043531
SOBIC.005G049000	Sobic.005G049000	GO:0003677, GO:0006368, GO:0070449
SOBIC.005G051200	Sobic.005G051200	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.005G055300	Sobic.005G055300	GO:0016491, GO:0055114
SOBIC.005G055900	Sobic.005G055900	GO:0004674, GO:0005515, GO:0005524, GO:0006468, GO:0016021
SOBIC.005G064600	Sobic.005G064600	GO:0003677, GO:0005634, GO:0006355
SOBIC.005G084300	Sobic.005G084300	GO:0004568, GO:0005576, GO:0005975, GO:0006032, GO:0008061
SOBIC.005G085200	Sobic.005G085200	GO:0005515
SOBIC.005G085600	Sobic.005G085600	GO:0005515, GO:0005829, GO:2000762
SOBIC.005G087666	Sobic.005G087666	GO:0003824
SOBIC.005G098700	Sobic.005G098700	GO:0004568, GO:0005576, GO:0005975, GO:0006032, GO:0008061
SOBIC.005G099000	Sobic.005G099000	GO:0004568, GO:0005576, GO:0005975, GO:0006032, GO:0008061
SOBIC.005G099700	Sobic.005G099700	GO:0009507
SOBIC.005G102800	Sobic.005G102800	GO:0004185, GO:0005618, GO:0051603
SOBIC.005G103300	Sobic.005G103300	GO:0008270, GO:0016491, GO:0055114
SOBIC.005G103500	Sobic.005G103500	GO:0046872, GO:0055114
SOBIC.005G105300	Sobic.005G105300	GO:0016021
SOBIC.005G106900	Sobic.005G106900	GO:0005524, GO:0005739, GO:0005829, GO:0006734, GO:0006739, GO:0009507, GO:0047453, GO:0052855, GO:0052856, GO:0052857
SOBIC.005G111200	Sobic.005G111200	GO:0005515
SOBIC.005G117400	Sobic.005G117400	GO:0000122, GO:0001046, GO:0003700, GO:0005634, GO:0010055, GO:0032107, GO:0043620, GO:0048527
SOBIC.005G124600	Sobic.005G124600	GO:0016021, GO:0055085
SOBIC.005G132200	Sobic.005G132200	GO:0016021, GO:0016829, GO:0017009
SOBIC.005G134000	Sobic.005G134000	GO:0016021
SOBIC.005G134100	Sobic.005G134100	GO:0005506, GO:0016021
SOBIC.005G139075	Sobic.005G139075	GO:0005634
SOBIC.005G139700	Sobic.005G139700	GO:0004601, GO:0005509, GO:0005794, GO:0005886, GO:0007231, GO:0009408, GO:0009611, GO:0016021, GO:0016174, GO:0033500, GO:0043069, GO:0050832, GO:0055114, GO:0072593, GO:0098869
SOBIC.005G142101	Sobic.005G142101	GO:0005515, GO:0008270
SOBIC.005G142300	Sobic.005G142300	GO:0005515, GO:0008270
