"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.003G411300.v3.2",190.34587986089,1.59123260243902,0.298086078643106,5.33816476664171,9.38921153114569e-08,1.13835593488341e-06
"Sobic.003G413700.v3.2",218.469061925354,1.30817092304628,0.212603358973696,6.15310562053787,7.5980166890726e-10,1.44758422227829e-08
"Sobic.003G413900.v3.2",28.6931251270258,2.17323343184783,0.482653024044234,4.50268272150856,6.71010207951913e-06,5.14502104952774e-05
"Sobic.003G418200.v3.2",2325.18387753049,1.23860217035748,0.298812446964415,4.14508225122557,3.39691756120329e-05,0.000212846270701983
"Sobic.003G421000.v3.2",28.453661807698,1.97375457311451,0.366711773279543,5.38230489701221,7.35380649511378e-08,9.13625230783672e-07
"Sobic.003G421100.v3.2",162.932317570605,2.26459751634948,0.2948136380579,7.68145439697985,1.57292474097367e-14,7.07062335638962e-13
"Sobic.003G421400.v3.2",906.263351386024,1.54682887423796,0.18327240851104,8.44005317988051,3.17193316261096e-17,2.14048439318639e-15
"Sobic.003G421500.v3.2",48.8296992359463,5.15838839313142,1.62869030386601,3.16720028410987,0.00153914274409335,0.00589512410763398
"Sobic.003G421700.v3.2",3977.12193394262,4.47523528431312,0.581857506363128,7.69129079778545,1.45657948623959e-14,6.57915678054286e-13
"Sobic.003G422000.v3.2",5091.31096151158,1.03708201576251,0.29680346134348,3.49417089365523,0.000475536512956009,0.00213150644705035
"Sobic.003G424500.v3.2",5675.61447440837,1.559013493142,0.326330006040921,4.7774138580027,1.77564077108745e-06,1.58573568068552e-05
"Sobic.003G427000.v3.2",974.99598740187,1.08092005851146,0.312648477025569,3.4573015317233,0.000545613973376258,0.00240425574863888
"Sobic.003G428700.v3.2",20.1432652706711,1.6973024617752,0.601200206756657,2.82319008326989,0.00475483715762122,0.0155472212095478
"Sobic.003G429650.v3.2",493.054956351865,1.09956910198744,0.166252600491617,6.61384603149643,3.74461221044185e-11,9.20291594775839e-10
"Sobic.003G430400.v3.2",122.142778212696,1.09648302904612,0.382801368206206,2.86436549112717,0.00417845574999816,0.0139480124323782
"Sobic.003G431100.v3.2",225.622149102137,1.25685575759191,0.212628984056102,5.91102743199058,3.39980402189646e-09,5.65428399386326e-08
"Sobic.003G432200.v3.2",251.55591722565,1.42561863601477,0.292917766586803,4.86695857553013,1.13328771435927e-06,1.06376397150894e-05
"Sobic.003G432700.v3.2",581.616850318951,1.01003071623155,0.303562175569948,3.32726142291997,0.000877040530860705,0.00362622745990245
"Sobic.003G433100.v3.2",1210.59510150023,1.22335523475741,0.182111604667211,6.7176127352947,1.84725841394478e-11,4.7777437287138e-10
"Sobic.003G435700.v3.2",767.002949088455,2.62757357583365,0.510401243382847,5.1480548096211,2.6320159351617e-07,2.86851000834431e-06
"Sobic.003G438400.v3.2",429.066384418824,1.04570813393536,0.156887903548361,6.66532033563067,2.64088697550935e-11,6.67096584298322e-10
"Sobic.003G445900.v3.2",342.977109216035,1.20422987635428,0.33669975744046,3.57656888590788,0.0003481336079961,0.00162705193971272
"Sobic.004G000900.v3.2",32.9772979330695,2.49761674519187,0.687589570295654,3.63242383696705,0.000280771460681477,0.00134712854280934
"Sobic.004G001900.v3.2",546.090963035466,1.2530067606717,0.165062932883005,7.59108504124197,3.17237652306807e-14,1.36083346584048e-12
"Sobic.004G003501.v3.2",318.654422187754,1.12362722149042,0.336361530500241,3.34053427518703,0.000836173587574473,0.00348189889823568
"Sobic.004G003600.v3.2",10.9916753362092,1.63920801095651,0.49153753837301,3.33485824171699,0.000853428934076537,0.00354263021167041
"Sobic.004G006600.v3.2",3123.56252483685,1.30734571521642,0.133902455787953,9.76341850881902,1.61613738443201e-22,2.30853329938664e-20
"Sobic.004G010101.v3.2",17.6348518857833,1.44924661361614,0.48305532151984,3.00016695614979,0.00269831658511536,0.00954501932182856
"Sobic.004G010300.v3.2",257.222612611982,1.63377168109887,0.287815577941019,5.67645327882034,1.37516091638062e-08,1.97736475150489e-07
"Sobic.004G013400.v3.2",81.1398234546094,3.15069218056879,1.30488952038852,2.41452792082406,0.0157556153616577,0.0428080540964611
"Sobic.004G014000.v3.2",740.653340552591,1.29095370393923,0.250338240994262,5.15683779997808,2.51155182262631e-07,2.75536328610933e-06
"Sobic.004G016500.v3.2",100.345356316104,1.59671042009673,0.283909483130493,5.62401228198086,1.86572376384438e-08,2.61591762404489e-07
"Sobic.004G016800.v3.2",72.6657067009512,1.93264770429286,0.385576711533008,5.01235589828254,5.37676386124867e-07,5.43080168899991e-06
"Sobic.004G017000.v3.2",18.0960817695205,2.81158488845951,0.901459675320542,3.11892474553536,0.00181512314528423,0.00677331458802522
"Sobic.004G017800.v3.2",475.64034134577,2.12110582374731,0.494150572425791,4.29242814256954,1.76729753687163e-05,0.000120591058893229
"Sobic.004G031600.v3.2",497.474996981071,1.55649174359075,0.217435648023177,7.15840184321955,8.16229992670217e-13,2.68954472994613e-11
"Sobic.004G033000.v3.2",936.733499106495,1.01893053396968,0.213617015328689,4.7698940667337,1.84322825685796e-06,1.63829574061854e-05
"Sobic.004G033650.v3.2",19.0028614470067,1.01065320441207,0.381316566017376,2.65043088730117,0.00803891727553988,0.0243163637679987
"Sobic.004G033800.v3.2",51.0377153053023,1.17104044519622,0.265237639888983,4.41506132269298,1.00981360406551e-05,7.38273702738463e-05
"Sobic.004G033900.v3.2",58.7374655564188,1.24888539111413,0.384659919069558,3.24672607984481,0.001167406877373,0.00464191458658698
"Sobic.004G034000.v3.2",377.687565872633,1.51726108601128,0.143998720094588,10.5366289715259,5.85605035985712e-26,1.11344092652959e-23
