"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.004G304300.v3.2",24.3300824847326,-1.80391352311894,0.491166350074131,-3.67271398548919,0.000239988041492397,0.000637679335806234
"Sobic.004G304400.v3.2",21.2987547899895,-3.96807503985232,0.573742388852336,-6.91612667453369,4.64159387645093e-12,3.52101029533472e-11
"Sobic.004G304700.v3.2",16.378046230862,-2.53432966275723,0.652376149229462,-3.88476750069816,0.000102427861220243,0.000291026963706666
"Sobic.004G305600.v3.2",3284.55444236511,-1.15237613015119,0.191563996452403,-6.01561959184491,1.79199946997975e-09,1.00419857039658e-08
"Sobic.004G305700.v3.2",1286.12098365823,-1.08642760686013,0.14682307080929,-7.39957011436782,1.36626069302581e-13,1.2004771312848e-12
"Sobic.004G305733.v3.2",223.174150170937,-3.3454994225737,0.444412725534545,-7.52791094933138,5.15585333575449e-14,4.73615631165642e-13
"Sobic.004G305800.v3.2",1770.42694253572,-2.07916259747241,0.356459372600442,-5.83281786730563,5.44990472999027e-09,2.87968911869878e-08
"Sobic.004G305900.v3.2",580.101593513294,-1.10694221510974,0.207361437878388,-5.33822598085442,9.38604274502049e-08,4.23308610174215e-07
"Sobic.004G307500.v3.2",2466.78137995417,-1.05367624905355,0.194950970160097,-5.40482690693076,6.48710078829771e-08,2.98956690736758e-07
"Sobic.004G308600.v3.2",11.0751151767616,-2.1761766513733,0.781924281778048,-2.78310407041563,0.00538415326636347,0.0110450386936044
"Sobic.004G309600.v3.2",376.21208122539,-1.33545829393236,0.162525420926255,-8.21691945986905,2.08797191695007e-16,2.38529180337246e-15
"Sobic.004G314400.v3.2",67.6027944880783,-1.79075410768078,0.655653600955422,-2.73125032039981,0.00630945286278842,0.0127427946233682
"Sobic.004G317300.v3.2",1869.80886494457,-1.63353305445599,0.112897190225344,-14.469209120222,1.89640138743621e-47,1.63918766913424e-45
"Sobic.004G318200.v3.2",501.754613292055,-1.21550590286055,0.253761476000165,-4.78995441711474,1.66819204638934e-06,6.31308283729855e-06
"Sobic.004G319300.v3.2",747.087094716005,-1.23877953225678,0.296731358871421,-4.17475098340908,2.98312177160084e-05,9.27884733141439e-05
"Sobic.004G320000.v3.2",1025.99472137703,-1.79469128517765,0.0914092990516555,-19.6335745246604,7.98914445213487e-86,3.27520683347021e-83
"Sobic.004G320800.v3.2",2014.56379402093,-1.79774441791876,0.149001520706077,-12.0652756387972,1.61122008254495e-33,6.80959980983687e-32
"Sobic.004G321000.v3.2",770.332509504059,-3.04384969281945,0.378104680383449,-8.05028303202326,8.26027883291307e-16,8.95185882432426e-15
"Sobic.004G321600.v3.2",3.47751235353934,-2.93899285017181,0.987133926996933,-2.9772989964116,0.00290800258034254,0.00630627598035894
"Sobic.004G321800.v3.2",665.005914926968,-1.96954661220821,0.370331375121697,-5.31833580549577,1.04720662264462e-07,4.69191076503244e-07
"Sobic.004G321900.v3.2",2900.19468564454,-1.05945058284328,0.191851624489531,-5.52223931208409,3.34706180796013e-08,1.60405198234856e-07
"Sobic.004G322700.v3.2",357.469028596635,-1.59145042185809,0.288067822870575,-5.52456850612263,3.30296343041157e-08,1.58397629616512e-07
"Sobic.004G323200.v3.2",65.5285716503421,-1.25437293160705,0.328954791715317,-3.81320766013526,0.000137174760803825,0.000381370287811214
"Sobic.004G323400.v3.2",407.229790565614,-1.33566171718415,0.204632172185763,-6.52713453078945,6.70398293702572e-11,4.43485934402552e-10
"Sobic.004G324000.v3.2",39.9667137247091,-1.61420713936679,0.573350936320165,-2.81539112803577,0.00487179008883208,0.010086995683926
"Sobic.004G325700.v3.2",3055.85896394887,-1.42657982459347,0.142571369362858,-10.006075069411,1.43326387362076e-23,3.02429216038934e-22
"Sobic.004G325900.v3.2",4303.56523893959,-2.3893584300426,0.308989284459999,-7.73281971320894,1.05190218364396e-14,1.0276379125279e-13
"Sobic.004G326900.v3.2",3034.48559327315,-1.69719132759991,0.147734002456004,-11.4881564120985,1.51306491007139e-30,5.25035353377494e-29
"Sobic.004G327000.v3.2",28.3644510695194,-2.1888743130003,0.623808321515612,-3.50888924931649,0.000449982239949279,0.00114013246864069
"Sobic.004G327400.v3.2",1030.61254932804,-1.07468169949467,0.15869415664278,-6.77203069243294,1.26987189853906e-11,9.13550109610816e-11
"Sobic.004G327900.v3.2",33.7525650297006,-2.93744229445869,0.405942495578124,-7.2361044395594,4.61755791224892e-13,3.85203661069208e-12
"Sobic.004G328000.v3.2",1060.26031997169,-1.14138556361665,0.186868341756067,-6.10796645858068,1.00908552416631e-09,5.8396156552985e-09
"Sobic.004G328100.v3.2",196.11505578293,-1.31491477996753,0.23679090047869,-5.55306296529694,2.80706904806099e-08,1.35933952872437e-07
"Sobic.004G332000.v3.2",456.64744160107,-2.07962334284471,0.20594233814418,-10.0980855203692,5.63311347566151e-24,1.22279468540891e-22
"Sobic.004G332400.v3.2",865.66481313895,-1.18623527408971,0.117681737694458,-10.0800285356899,6.77064569897511e-24,1.46088135055255e-22
"Sobic.004G332900.v3.2",311.356789773359,-1.32800967205968,0.292179455002172,-4.54518498588413,5.4887028231951e-06,1.91547251510677e-05
"Sobic.004G333200.v3.2",157.03215790911,-1.83512799129321,0.369889616514688,-4.96128550075245,7.00281732666622e-07,2.79654674120986e-06
"Sobic.004G333400.v3.2",1648.35272360047,-1.59039566882869,0.157818323460828,-10.0773828662769,6.95540428437778e-24,1.4984927683843e-22
"Sobic.004G333700.v3.2",728.23128163619,-1.74509603742163,0.180867508020672,-9.64847725563935,4.98910350114088e-22,9.31801555203751e-21
"Sobic.004G333800.v3.2",1129.30995581432,-1.00230204252717,0.108970310102914,-9.19793695714518,3.64887749685421e-20,5.83352855304876e-19
"Sobic.004G334400.v3.2",625.953825260273,-1.48856085640153,0.368375570260485,-4.04087832249282,5.32513840406513e-05,0.000158736363126059
"Sobic.004G334501.v3.2",18.8198115586481,-2.17520080890872,0.654787394987628,-3.32199554475208,0.000893761209396008,0.00214217534669984
"Sobic.004G334601.v3.2",78.6685717252228,-1.58702098495473,0.285863579625304,-5.55167253917031,2.82949251927157e-08,1.36927397682186e-07
"Sobic.004G336800.v3.2",52.7491051317486,-1.83151346868753,0.330348707851525,-5.54418232963304,2.9533097296005e-08,1.42534694433814e-07
"Sobic.004G337066.v3.2",11.7595000220933,-1.07342178758351,0.456924617835964,-2.34923167998111,0.0188121973970954,0.0343658812594339
"Sobic.004G337200.v3.2",5259.44627294536,-1.89048663501029,0.128443671733267,-14.7184100975887,4.91070330588932e-49,4.7289413680908e-47
"Sobic.004G338200.v3.2",94.6132970387999,-4.40591187363832,0.453708451780408,-9.71088780988976,2.70966521534188e-22,5.17704811482463e-21
"Sobic.004G339900.v3.2",490.471931782934,-1.3612156742783,0.165626873859376,-8.2185676910984,2.05947985100199e-16,2.3555557307375e-15
"Sobic.004G340566.v3.2",182.228801818795,-1.31653209012891,0.318536094840009,-4.13307035358164,3.57949098309276e-05,0.000109896921730837
"Sobic.004G341000.v3.2",15.9409617825257,-2.18336337718538,0.736525482502962,-2.96440982566628,0.00303264108857899,0.00654934537319019
"Sobic.004G341100.v3.2",996.932082657737,-1.51790919523316,0.375949672998416,-4.03753295787428,5.40162579048138e-05,0.000160916075271924
"Sobic.004G341500.v3.2",187.817800431005,-2.61373546237795,0.243617053367921,-10.7288690436239,7.45023923279293e-27,1.9705024448245e-25
"Sobic.004G341800.v3.2",799.833907973146,-1.139310435214,0.395131452773814,-2.88337065352824,0.00393444190403802,0.00830135132123954
"Sobic.004G342600.v3.2",411.801244650445,-1.20440697384734,0.236752874126122,-5.08719050737154,3.63406745212156e-07,1.51009026460371e-06
"Sobic.004G343300.v3.2",2916.28735860425,-1.28975360869493,0.191505445394999,-6.73481428183245,1.64139451415044e-11,1.16852141832238e-10
"Sobic.004G343500.v3.2",579.902919034576,-1.50249355486114,0.251030832546365,-5.98529487242818,2.15998184536102e-09,1.19569828349393e-08
"Sobic.004G345100.v3.2",713.650064566889,-1.34544985399383,0.451478020206591,-2.98010045622635,0.00288153869160094,0.00625313943079795
"Sobic.004G345200.v3.2",16.5456538347058,-1.34484704101013,0.525039233827626,-2.56142199356411,0.0104244648479327,0.0201096307973329
"Sobic.004G346100.v3.2",540.940616932058,-1.02815219984203,0.169472747980354,-6.06677009781666,1.3050816259431e-09,7.45460338767701e-09
"Sobic.004G346400.v3.2",457.852916428957,-2.56770052455628,0.257798312990868,-9.96011376012084,2.27801901955736e-23,4.73712404378533e-22
"Sobic.004G347300.v3.2",184.154733316423,-1.27492947356578,0.29096250104714,-4.38176558483467,1.17721429757144e-05,3.91409091616355e-05
"Sobic.004G347500.v3.2",6799.11843830758,-2.73612139136206,0.304168527796097,-8.99541254707409,2.35346651478958e-19,3.48670255936586e-18
"Sobic.004G349000.v3.2",2243.85940718222,-2.31616843612488,0.180494681413411,-12.8323362106158,1.08055984304342e-37,6.02113122637223e-36
"Sobic.004G349100.v3.2",1956.19029420976,-1.31478168884377,0.151521225613554,-8.67721128521654,4.05591191013e-18,5.44908726989703e-17
"Sobic.004G349700.v3.2",7534.77685952917,-1.44897924103714,0.154875285190407,-9.35578093855151,8.29843865364038e-21,1.40082525907952e-19
"Sobic.004G349800.v3.2",2875.6165322809,-1.34792610692687,0.146596787518829,-9.19478611871862,3.75741338602161e-20,5.99369049130974e-19
"Sobic.004G351200.v3.2",71.3305329833646,-3.11654266470458,0.295554854339187,-10.5447182441739,5.37336741122677e-26,1.35262740877171e-24
"Sobic.004G351300.v3.2",479.274456329115,-1.15019501882952,0.232184895029324,-4.95378917170411,7.27820634851143e-07,2.89765104860201e-06
"Sobic.004G351400.v3.2",778.160623756352,-1.98148471632412,0.37434218260809,-5.29324454572247,1.20165057909077e-07,5.33144197095978e-07
"Sobic.004G351866.v3.2",3.97481101414345,-2.69621950913104,0.930481872103992,-2.89765936335158,0.00375958679373718,0.00796580494830743
"Sobic.004G351932.v3.2",3.9684113808567,-5.87810859124754,1.60728370034654,-3.6571692912584,0.000255015962252175,0.000674736591254902
"Sobic.004G352301.v3.2",410.057517354864,-1.44387146607742,0.232685623694933,-6.20524570082783,5.46115126651792e-10,3.2608959195852e-09
"Sobic.004G353000.v3.2",4670.94225302479,-1.02488162001117,0.103990753537986,-9.85550719792408,6.48882443450218e-23,1.29043516837775e-21
"Sobic.004G353100.v3.2",4326.63158624701,-1.8643354127272,0.241069312296685,-7.73360738024073,1.04541112418106e-14,1.02215206237219e-13
"Sobic.004G353600.v3.2",949.921417591871,-1.1721268287222,0.195214857956341,-6.00429107186266,1.92169688542596e-09,1.07185491780503e-08
"Sobic.004G354200.v3.2",75.3111897010304,-3.45006188686537,0.522195174971317,-6.60684367115203,3.92600225540606e-11,2.67802440511975e-10
"Sobic.004G354301.v3.2",677.257138284243,-1.41265626461552,0.208417983968194,-6.77799601415923,1.21854210957024e-11,8.78384901239313e-11
"Sobic.004G354400.v3.2",3818.05550012005,-1.44924077803582,0.134800355013639,-10.7510160332232,5.86123850460411e-27,1.56319666697606e-25
"Sobic.004G356000.v3.2",232.736277378159,-1.07598525112143,0.138142716342514,-7.78893943603668,6.75739852418136e-15,6.7169056268941e-14
"Sobic.004G357300.v3.2",291.301482698554,-1.8343759532613,0.213990005870956,-8.57225058616754,1.01481969114667e-17,1.31299732537584e-16
"Sobic.004G357600.v3.2",130.919269569465,-1.58154579927797,0.406783208115799,-3.88793285397304,0.000101101584401169,0.000287543326814701
"Sobic.004G358000.v3.2",87.8514388102964,-1.35071878980652,0.419313029803212,-3.22126596075592,0.00127625652136212,0.00297013489526629
"Sobic.004G358500.v3.2",716.231397839218,-1.4832257822141,0.115978422389976,-12.7888080528184,1.89355784664331e-37,1.03899482839623e-35
"Sobic.005G001600.v3.2",445.566350682286,-1.32009987262226,0.138601580868829,-9.52442147013886,1.6596373706886e-21,2.97109255312856e-20
"Sobic.005G001900.v3.2",745.786076962522,-1.19303026891686,0.230378550657404,-5.17856486861493,2.23599325707814e-07,9.55282097638399e-07
"Sobic.005G002050.v3.2",6.59971338655087,-6.21090954227736,1.43382774885309,-4.33169852323295,1.47963450624225e-05,4.84770766361843e-05
"Sobic.005G002500.v3.2",72.3300743226419,-2.35512330743728,0.270074310099796,-8.72027889867432,2.77517359012685e-18,3.79053576943695e-17
"Sobic.005G002600.v3.2",206.271427406304,-2.10910749579279,0.351373864713659,-6.00245979453121,1.94350396794719e-09,1.08296569646952e-08
"Sobic.005G002900.v3.2",621.165381085061,-1.05857488919506,0.113143751680913,-9.35601722117582,8.27990949979148e-21,1.39934371563908e-19
"Sobic.005G003100.v3.2",11.9172239840173,-2.69683980148121,0.563569500707379,-4.78528344435992,1.70746197179951e-06,6.44893869501586e-06
"Sobic.005G003200.v3.2",1006.78096177943,-2.17633412019061,0.26273838990465,-8.28327417618881,1.1983409762806e-16,1.40591950107622e-15
"Sobic.005G004500.v3.2",6247.19567992784,-1.38879303656161,0.136848872514129,-10.1483703230235,3.36942811813539e-24,7.43788297739471e-23
"Sobic.005G004900.v3.2",261.384006158542,-1.05727902338034,0.358600384759417,-2.94834882592126,0.00319476350627701,0.00686845432571406
"Sobic.005G007800.v3.2",554.830766804948,-1.26451340265478,0.310485093843118,-4.07270245087424,4.64707763001903e-05,0.00013978740749335
"Sobic.005G008500.v3.2",113.972784395965,-1.31890066252706,0.356849959030907,-3.69595296047892,0.000219063533438976,0.000587245793470181
"Sobic.005G008850.v3.2",4.29494239300794,-3.17309259184304,1.16154795060215,-2.73177925215924,0.00629933318693347,0.0127259390683161
"Sobic.005G009100.v3.2",1128.2760912896,-1.36768019229673,0.142026768873339,-9.62973531782902,5.98835269994352e-22,1.10941095823292e-20
"Sobic.005G010500.v3.2",244.854817879666,-2.13046250321249,0.392054919978656,-5.43409199743873,5.50761617348102e-08,2.56328351168318e-07
"Sobic.005G012000.v3.2",1721.99417936733,-1.88242821080231,0.511738850687848,-3.67849384167738,0.000234615354919814,0.000625023843309868
"Sobic.005G013300.v3.2",1291.05144176296,-1.07962947512967,0.202290918330287,-5.33701405896497,9.44897159816727e-08,4.2594586546121e-07
"Sobic.005G013600.v3.2",112.393038576343,-1.45353500434293,0.257115208995506,-5.6532439680312,1.57447575003898e-08,7.84831172466015e-08
"Sobic.005G014300.v3.2",726.211668107409,-1.34886232941921,0.202657696239409,-6.65586530612552,2.81638093946971e-11,1.95315813968009e-10
"Sobic.005G014400.v3.2",72.4344094488849,-2.00533296855525,0.300048603327895,-6.6833604499862,2.33524233848419e-11,1.635296471144e-10
"Sobic.005G014600.v3.2",487.512946043198,-1.84189127203889,0.129482011695824,-14.2250745714842,6.40360537989938e-46,5.04846877986188e-44
"Sobic.005G014700.v3.2",2017.58414826769,-1.23144285027203,0.124780639385549,-9.86886151838909,5.68056686116095e-23,1.13837449172302e-21
"Sobic.005G016400.v3.2",91.5105060736216,-3.33773825432553,0.288300781523394,-11.5772778578288,5.37250523857219e-31,1.93686913104656e-29
"Sobic.005G016500.v3.2",144.806552088297,-1.19967230059263,0.30398887217256,-3.94643492052442,7.93234695282842e-05,0.000229887457589696
"Sobic.005G017200.v3.2",1448.15404169934,-1.78964997601763,0.25792475829511,-6.93865136424771,3.9586070302526e-12,3.03014526399463e-11
"Sobic.005G018500.v3.2",22.4419634175808,-2.2471734119092,0.932082886059795,-2.41091585900553,0.0159125189984329,0.0295064330381254
"Sobic.005G018700.v3.2",20.6624776500352,-1.76015131638404,0.669556368869289,-2.62883216144518,0.00856786359478532,0.0168463159698221
"Sobic.005G019350.v3.2",2.50058929636019,-3.78052146520592,1.56054499131764,-2.42256486435155,0.0154113741860166,0.02866421705983
"Sobic.005G021000.v3.2",165.049589784382,-2.61771991919641,0.562675404239887,-4.65227358343957,3.2829511862986e-06,1.18698311948105e-05
"Sobic.005G021600.v3.2",1844.99792447262,-1.91216284205481,0.172095884796823,-11.111031761813,1.10870990435517e-28,3.39196675109597e-27
"Sobic.005G021700.v3.2",429.49722183186,-1.35351129301916,0.301351921801986,-4.49146394994133,7.07352750900979e-06,2.42809831251261e-05
"Sobic.005G022500.v3.2",1066.02866196729,-1.26438655202103,0.213999946808572,-5.90834984249811,3.45551580500841e-09,1.86536751422736e-08
"Sobic.005G024200.v3.2",1899.63503847577,-1.49690466982052,0.242584724751919,-6.17064685895346,6.8011171039099e-10,4.01340031936875e-09
"Sobic.005G024700.v3.2",1206.87184792155,-2.20928001828931,0.230084665624216,-9.60203067986113,7.83846374806845e-22,1.44007934813265e-20
"Sobic.005G025700.v3.2",1027.42022313823,-1.38914346204608,0.0998531902151015,-13.9118585901323,5.36665396175314e-44,3.87926621512418e-42
"Sobic.005G025800.v3.2",528.36914970821,-1.50224906607589,0.159223387822234,-9.43485179296075,3.91547386893767e-21,6.78926607957126e-20
"Sobic.005G026100.v3.2",1774.02663972211,-2.04544317461096,0.162632369117487,-12.5770975711072,2.82209067532706e-36,1.42329588945273e-34
"Sobic.005G026600.v3.2",143.923715250154,-1.11727007121185,0.33504054212761,-3.33473096753259,0.000853819610672436,0.00205381905846328
"Sobic.005G027920.v3.2",42.2045554099833,-1.8811833461876,0.264609181055302,-7.10928977855248,1.16641616731525e-12,9.37084119637338e-12
"Sobic.005G028300.v3.2",90.1091393997335,-1.13639642485046,0.30937746389758,-3.6731713116204,0.000239558762535495,0.000636833516302094
"Sobic.005G028700.v3.2",4253.79318318544,-2.94733119851874,0.234194997643535,-12.58494514475,2.55520223636363e-36,1.29096194677689e-34
"Sobic.005G029900.v3.2",104.86909279275,-1.00208282892117,0.269396118625508,-3.71973744103635,0.000199429986961941,0.000538791408006668
"Sobic.005G030100.v3.2",2290.63574549172,-2.15402983608337,0.169719997506824,-12.6916678513194,6.5770106320491e-37,3.45678524007167e-35
"Sobic.005G030300.v3.2",1778.81086640175,-1.34720563308988,0.128462371674538,-10.4871614584779,9.8956671583282e-26,2.44806862450469e-24
"Sobic.005G031000.v3.2",926.992547745616,-1.05092063088455,0.148346702012093,-7.08421971388945,1.39829910149934e-12,1.11525817998128e-11
"Sobic.005G032300.v3.2",2676.79464358353,-1.54657322081408,0.100854131364064,-15.3347532708525,4.47971620615365e-53,5.14217663871965e-51
"Sobic.005G032400.v3.2",767.966653813678,-1.58701163689304,0.0797953445061433,-19.888524157833,5.11585750942603e-88,2.29390254606248e-85
"Sobic.005G032900.v3.2",21.4823288816439,-1.75461828674313,0.382340740517713,-4.58914811005302,4.45058572477186e-06,1.574438591516e-05
"Sobic.005G036200.v3.2",469.939880953934,-2.36558318183176,0.259202315346701,-9.12639680192526,7.08170603928899e-20,1.10327751470943e-18
"Sobic.005G036350.v3.2",5.33534000286376,-2.61442142895689,0.842874409696956,-3.10179238909017,0.00192352808587461,0.00431650652802186
"Sobic.005G037100.v3.2",28.2096062926073,-2.29678391009858,0.430899711394614,-5.33020526438741,9.81018231627122e-08,4.41050919520657e-07
"Sobic.005G037400.v3.2",134.784432864075,-1.45441664561563,0.222902687738921,-6.52489505787898,6.80491618058352e-11,4.49541159378926e-10
"Sobic.005G038400.v3.2",143.027955593496,-1.44426772561888,0.178017863357532,-8.11304943436049,4.93649764963327e-16,5.47382817046082e-15
"Sobic.005G041000.v3.2",9.01711576840558,-7.27728127020192,1.54957685772525,-4.69630224142921,2.64913468941958e-06,9.70289957655056e-06
"Sobic.005G042000.v3.2",26208.1388167324,-2.4169055929429,0.331961106620662,-7.28068904681881,3.32119414087304e-13,2.80814108016009e-12
"Sobic.005G044200.v3.2",8.85298160746952,-3.13720689307961,0.641921595149333,-4.88721195358724,1.02273970785469e-06,3.98717041112704e-06
"Sobic.005G044100.v3.2",127.825864604724,-1.33890484958657,0.406737807473514,-3.29181311642331,0.000995437362863992,0.00236298006469584
"Sobic.005G045600.v3.2",28.5092057863388,-3.79191228428447,0.477382077948071,-7.94313917393637,1.97127550368457e-15,2.05558477940538e-14
"Sobic.005G045700.v3.2",2610.4523179153,-1.14526390062353,0.134079885620718,-8.54165332347629,1.32314884595428e-17,1.69586433373604e-16
"Sobic.005G046100.v3.2",713.570376806886,-2.27286983105084,0.159413808475981,-14.2576722354218,4.01629068156192e-46,3.20154149135506e-44
"Sobic.005G046250.v3.2",589.936074329033,-1.08656568108171,0.163109469854022,-6.66157324926722,2.70911715978067e-11,1.88286595142228e-10
"Sobic.005G047000.v3.2",307.447748714611,-1.42575186315569,0.259974185086461,-5.48420552864322,4.1533168165238e-08,1.96906877058952e-07
"Sobic.005G050500.v3.2",10674.438244314,-1.22265494578223,0.15979587256672,-7.65135498272477,1.98872503196011e-14,1.89791959568205e-13
"Sobic.005G050600.v3.2",5996.96877929832,-1.06202471391577,0.0778951879631824,-13.634022096689,2.51337348589021e-42,1.68126524299746e-40
"Sobic.005G050900.v3.2",5.127269341012,-3.33571524425181,1.3921486110429,-2.39609134958151,0.0165709598747463,0.0306106749614158
"Sobic.005G052000.v3.2",130.333939752618,-3.44721222005641,1.37859825003722,-2.50051979970477,0.0124011200764065,0.0235553973280802
"Sobic.005G052300.v3.2",42.9940779054475,-1.7493445779683,0.355564532432717,-4.91990741033579,8.65851618644685e-07,3.40841480113121e-06
"Sobic.005G052900.v3.2",34.4825799303588,-4.22861758558372,0.514140065945036,-8.22464123236756,1.95775980768682e-16,2.24368343455227e-15
"Sobic.005G053001.v3.2",10.8762689513457,-8.66971014278701,1.46136572797853,-5.93260809173322,2.98159966494856e-09,1.62173930221813e-08
"Sobic.005G055300.v3.2",3388.30945295566,-2.5066470229916,0.525398496589014,-4.77094441507775,1.83364140842979e-06,6.89465507045462e-06
"Sobic.005G055400.v3.2",108.548117395323,-3.96609925156339,0.280087097960907,-14.1602354426085,1.61452322919216e-45,1.26245158332773e-43
"Sobic.005G056400.v3.2",6174.29673612517,-2.98780738269305,0.311646091269681,-9.58718067189735,9.05247904889889e-22,1.65569784108509e-20
"Sobic.005G059200.v3.2",1904.18791399757,-1.09711267346509,0.215787153034779,-5.08423535894308,3.69110011893718e-07,1.53245804561835e-06
"Sobic.005G059900.v3.2",2.62901593983526,-3.50936681111883,1.48058263772088,-2.37026068097147,0.017775547473313,0.0326508920080435
"Sobic.005G062300.v3.2",2.23297469675471,-3.97455650067463,1.53750755281976,-2.58506469993294,0.00973607256269903,0.0188959877134975
"Sobic.005G062700.v3.2",2905.38170684323,-1.72281728714151,0.192262804811078,-8.96074146444702,3.22502400499022e-19,4.7363620200207e-18
"Sobic.005G063000.v3.2",1151.88475805519,-1.72448399444552,0.54826751550018,-3.14533315524318,0.00165897791399211,0.00377090607507577
"Sobic.005G063600.v3.2",39.7170917257746,-2.36751604585331,0.595142314193973,-3.97806707637607,6.94777739221134e-05,0.000203407843118026
"Sobic.005G064500.v3.2",23.359423719617,-1.5891876805515,0.45040778654792,-3.52833083266961,0.00041818914637676,0.00106578809356784
"Sobic.005G064700.v3.2",1204.42747193215,-1.62402854678057,0.153440926359283,-10.5840637521824,3.53294937075423e-26,8.98007511891356e-25
"Sobic.005G064800.v3.2",3982.94375657019,-1.01454822754933,0.236662287782809,-4.28690281436139,1.81181510669436e-05,5.84132772910999e-05
"Sobic.005G064900.v3.2",1.92050913219448,-4.9132464000716,1.94159350680609,-2.53052267781522,0.0113892722151012,0.0218110073244418
"Sobic.005G073900.v3.2",43.5686303112946,-1.33470899686235,0.326602361201371,-4.08664833883247,4.37649705980279e-05,0.000132299943247825
"Sobic.005G076100.v3.2",390.570351698743,-1.06489335148923,0.110232722344559,-9.66041052819729,4.44080775496447e-22,8.31297195983141e-21
"Sobic.005G078000.v3.2",6.2600921500212,-2.29034752885594,0.786229972431156,-2.91307582916713,0.00357887683193374,0.00761948426782421
"Sobic.005G078300.v3.2",3.94051913211663,-2.49235499292809,0.891040224779169,-2.79712960606888,0.00515588462335631,0.010617755366807
"Sobic.005G078800.v3.2",155.635599784396,-1.21082994822263,0.210163492246546,-5.76137146979928,8.34331861510373e-09,4.30084811025025e-08
"Sobic.005G079300.v3.2",2.42413069625445,-6.29689541758216,1.9887539543574,-3.16625161387387,0.00154417160561244,0.00353204946327595
"Sobic.005G079500.v3.2",120.666701990245,-1.18749945068668,0.261462011498804,-4.54176667531722,5.5784762395726e-06,1.94490988515387e-05
"Sobic.005G080075.v3.2",11.5398167515985,-2.31720997548564,0.661641069271943,-3.50221605505149,0.000461405296524694,0.00116629505807885
"Sobic.005G080100.v3.2",2.62503549139392,-3.53861772204372,1.31705430900065,-2.6867667474766,0.00721473151170771,0.0144078740564702
"Sobic.005G080501.v3.2",5.75088196440306,-2.72023676146715,0.791334681040476,-3.43753006994523,0.000587045534118484,0.00145642307362308
"Sobic.005G080900.v3.2",1294.8117004289,-1.04854809653806,0.153415686308323,-6.83468634641942,8.218464247463e-12,6.05818824838032e-11
"Sobic.005G082700.v3.2",31.9212137094491,-3.18687894701382,1.21793470980246,-2.61662544089142,0.00888037279412278,0.0173905360194099
"Sobic.005G083400.v3.2",9.95751735596504,-2.70752439840286,0.631160050588921,-4.28975882722066,1.78867248632267e-05,5.7719031080627e-05
"Sobic.005G084300.v3.2",1122.53628524987,-4.40833031682593,0.620414429009199,-7.10546065775102,1.19921864291407e-12,9.62628738341402e-12
"Sobic.005G084900.v3.2",489.923894642932,-1.16198262945549,0.141251062785638,-8.22636379889693,1.92982292136139e-16,2.21255007488246e-15
"Sobic.005G085500.v3.2",164.641273135186,-2.00957338063312,0.46811782311767,-4.29287944485715,1.76370780303103e-05,5.69710972800331e-05
"Sobic.005G085700.v3.2",1.71152578478106,-5.12490394871741,1.81801066820262,-2.81896252775248,0.004817914225695,0.00998913984067403
"Sobic.005G086400.v3.2",1054.38565659922,-1.53839900263519,0.588416220171042,-2.61447415944449,0.00893649201435778,0.0174908273998108
"Sobic.005G087000.v3.2",57888.1270875131,-2.28727960919783,0.602075905547813,-3.79898877885953,0.000145287669445743,0.0004020559546851
"Sobic.005G087800.v3.2",1.51481687030057,-4.27419583872549,1.81794333848395,-2.35111609269951,0.0187171930960522,0.0342075716645911
"Sobic.005G088600.v3.2",6.73548726894826,-1.95181550802718,0.839702083744321,-2.32441427240936,0.0201033013494285,0.0365036977236491
"Sobic.005G089400.v3.2",11.3977712893342,-3.89856423261605,0.699384767932584,-5.57427672344138,2.48560366590033e-08,1.2126720231272e-07
"Sobic.005G091300.v3.2",370.571268502475,-1.49118979935419,0.489019180162956,-3.0493482870289,0.0022933843429818,0.00507192127701517
"Sobic.005G092500.v3.2",1801.82427916313,-1.71164192117613,0.144799274629378,-11.8207907156798,3.04802024799414e-32,1.19167625417831e-30
"Sobic.005G092600.v3.2",250.40952755673,-1.54841836015343,0.317588280105774,-4.87555258537162,1.08504286294678e-06,4.21289068299062e-06
"Sobic.005G096932.v3.2",81.0016598700394,-1.82687419831902,0.255254809954715,-7.15706081559492,8.24251375578316e-13,6.71975617186674e-12
"Sobic.005G097500.v3.2",4.95590408978762,-3.40532251832832,1.31504456047782,-2.58951112431583,0.00961123173960303,0.0186827553499552
"Sobic.005G100800.v3.2",1028.71292241623,-1.3210080729584,0.237469849238114,-5.56284546099916,2.6541091638589e-08,1.28831141196311e-07
"Sobic.005G100900.v3.2",1484.32385097013,-1.02495636315205,0.0945905998211582,-10.8357105789574,2.33148232112224e-27,6.39641951904828e-26
"Sobic.005G101500.v3.2",7.77652357023664,-2.25018493692478,0.728486141374273,-3.08885071262969,0.00200932378635597,0.00449182555870197
"Sobic.005G102451.v3.2",19.1768715201984,-1.48433085996302,0.424480079476031,-3.49682100935161,0.0004708376313052,0.00118835774015526
"Sobic.005G102500.v3.2",636.995407702423,-1.8606980293505,0.255298167394359,-7.28833288676248,3.13813822121538e-13,2.65884713711892e-12
"Sobic.005G102600.v3.2",20.6323714491049,-1.86850449747958,0.449302377341156,-4.15867930309396,3.20092921555731e-05,9.89732417830493e-05
