"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"55","Sobic.001G005500.v3.2","seed_wt","seed_plasma","OK",6.93379,18.4612,1.41278,2.12967,4e-04,0.00151008,"yes"
"67","Sobic.001G006700.v3.2","seed_wt","seed_plasma","OK",143.854,485.4,1.75457,2.52846,5e-05,0.000226883,"yes"
"99","Sobic.001G009900.v3.2","seed_wt","seed_plasma","OK",12.4423,27.5224,1.14535,1.71041,0.0028,0.00844597,"yes"
"116","Sobic.001G011700.v3.2","seed_wt","seed_plasma","OK",92.2713,268.574,1.54137,2.38326,5e-05,0.000226883,"yes"
"117","Sobic.001G011800.v3.2","seed_wt","seed_plasma","OK",16.0171,37.1284,1.21291,1.77843,0.00135,0.00445216,"yes"
"175","Sobic.001G017500.v3.2","seed_wt","seed_plasma","OK",76.4443,224.462,1.55399,2.7894,5e-05,0.000226883,"yes"
"195","Sobic.001G019300.v3.2","seed_wt","seed_plasma","OK",0.954417,3.07672,1.6887,2.07861,0.0012,0.00400957,"yes"
"204","Sobic.001G020200.v3.2","seed_wt","seed_plasma","OK",0.479819,2.29381,2.25718,1.54451,0.03285,0.0705666,"no"
"235","Sobic.001G023400.v3.2","seed_wt","seed_plasma","OK",5.31105,10.8397,1.02925,1.84451,0.0026,0.00791306,"yes"
"246","Sobic.001G024400.v3.2","seed_wt","seed_plasma","OK",0.470561,2.08026,2.14431,1.60239,0.029,0.0635233,"no"
"252","Sobic.001G025101.v3.2","seed_wt","seed_plasma","OK",16.1148,48.1968,1.58055,2.05331,0.001,0.00341485,"yes"
"280","Sobic.001G027800.v3.2","seed_wt","seed_plasma","OK",1.56489,5.52531,1.81999,2.14972,0.00115,0.00386197,"yes"
"288","Sobic.001G028600.v3.2","seed_wt","seed_plasma","OK",19.3299,85.1453,2.13909,2.55114,9e-04,0.00311238,"yes"
"290","Sobic.001G028800.v3.2","seed_wt","seed_plasma","OK",27.7086,236.286,3.09212,4.80229,5e-05,0.000226883,"yes"
"304","Sobic.001G030200.v3.2","seed_wt","seed_plasma","OK",3.95794,10.4828,1.4052,1.93207,0.0018,0.00572693,"yes"
"308","Sobic.001G030600.v3.2","seed_wt","seed_plasma","OK",3.85977,10.2023,1.40231,2.00644,0.001,0.00341485,"yes"
"322","Sobic.001G032100.v3.2","seed_wt","seed_plasma","OK",3.60413,23.457,2.7023,3.66173,5e-05,0.000226883,"yes"
"330","Sobic.001G032900.v3.2","seed_wt","seed_plasma","OK",2.89734,10.4964,1.8571,2.63341,5e-05,0.000226883,"yes"
"351","Sobic.001G035000.v3.2","seed_wt","seed_plasma","OK",0.953793,5.82984,2.61171,2.12157,0.0118,0.0293708,"yes"
"352","Sobic.001G035100.v3.2","seed_wt","seed_plasma","OK",2.67639,14.5926,2.44688,2.91498,0.00015,0.000624855,"yes"
"363","Sobic.001G036200.v3.2","seed_wt","seed_plasma","OK",1.55769,3.4751,1.15765,1.18867,0.0441,0.0905437,"no"
"409","Sobic.001G040200.v3.2","seed_wt","seed_plasma","OK",102.434,328.164,1.67973,3.00717,5e-05,0.000226883,"yes"
"451","Sobic.001G044300.v3.2","seed_wt","seed_plasma","OK",6.09944,20.3946,1.74144,2.57484,1e-04,0.000431629,"yes"
"467","Sobic.001G046000.v3.2","seed_wt","seed_plasma","OK",11.1875,22.5338,1.01021,1.67528,0.0033,0.00974443,"yes"
"469","Sobic.001G046200.v3.2","seed_wt","seed_plasma","OK",7.85865,20.899,1.41108,2.07476,8e-04,0.00280389,"yes"
"483","Sobic.001G047700.v3.2","seed_wt","seed_plasma","OK",5.45153,11.1635,1.03406,1.43884,0.01565,0.0374101,"yes"
"486","Sobic.001G048000.v3.2","seed_wt","seed_plasma","OK",2.29694,4.94923,1.10749,1.25157,0.03835,0.0805043,"no"
"490","Sobic.001G048400.v3.2","seed_wt","seed_plasma","OK",0.288333,1.52864,2.40644,1.62401,0.0245,0.0550064,"no"
"496","Sobic.001G048900.v3.2","seed_wt","seed_plasma","OK",37.7603,97.728,1.3719,2.50618,5e-05,0.000226883,"yes"
"516","Sobic.001G050900.v3.2","seed_wt","seed_plasma","OK",32.5472,85.6066,1.39519,2.39003,5e-05,0.000226883,"yes"
"522","Sobic.001G051600.v3.2","seed_wt","seed_plasma","OK",5.17299,15.2504,1.55977,2.37758,1e-04,0.000431629,"yes"
"528","Sobic.001G052300.v3.2","seed_wt","seed_plasma","OK",2.68935,8.34825,1.63422,1.73396,0.00405,0.0116384,"yes"
"562","Sobic.001G055900.v3.2","seed_wt","seed_plasma","OK",40.7671,81.8957,1.00638,1.82057,0.0016,0.0051691,"yes"
"577","Sobic.001G057500.v3.2","seed_wt","seed_plasma","OK",20.6035,59.0187,1.51828,2.44151,5e-05,0.000226883,"yes"
"601","Sobic.001G059800.v3.2","seed_wt","seed_plasma","OK",326.403,1009.63,1.6291,2.29368,0.00045,0.00167836,"yes"
"629","Sobic.001G062300.v3.2","seed_wt","seed_plasma","OK",47.3877,104.521,1.14121,2.02039,3e-04,0.00116681,"yes"
"632","Sobic.001G062600.v3.2","seed_wt","seed_plasma","OK",7.41322,32.5674,2.13526,3.77643,5e-05,0.000226883,"yes"
"637","Sobic.001G063000.v3.2","seed_wt","seed_plasma","OK",0.904972,4.27595,2.2403,2.31963,0.00135,0.00445216,"yes"
"653","Sobic.001G064700.v3.2","seed_wt","seed_plasma","OK",3.63952,8.37326,1.20204,2.04489,0.00045,0.00167836,"yes"
"654","Sobic.001G064800.v3.2","seed_wt","seed_plasma","OK",12.3372,26.1056,1.08134,1.75506,0.00235,0.00724252,"yes"
"665","Sobic.001G065800.v3.2","seed_wt","seed_plasma","OK",111.148,399.294,1.84497,3.27063,5e-05,0.000226883,"yes"
"666","Sobic.001G065900.v3.2","seed_wt","seed_plasma","OK",0.688721,7.64138,3.47184,2.42215,0.0125,0.0308636,"yes"
"677","Sobic.001G067100.v3.2","seed_wt","seed_plasma","OK",44.1617,287.731,2.70385,4.83884,5e-05,0.000226883,"yes"
"719","Sobic.001G071100.v3.2","seed_wt","seed_plasma","OK",49.413,117.197,1.24598,2.11464,3e-04,0.00116681,"yes"
"727","Sobic.001G071800.v3.2","seed_wt","seed_plasma","OK",213.59,652.852,1.61191,2.24503,0.00015,0.000624855,"yes"
"749","Sobic.001G073800.v3.2","seed_wt","seed_plasma","OK",0.532534,1.75187,1.71795,1.60755,0.00985,0.0251365,"yes"
"753","Sobic.001G074200.v3.2","seed_wt","seed_plasma","OK",13.013,30.499,1.22881,2.24592,0.00015,0.000624855,"yes"
"755","Sobic.001G074400.v3.2","seed_wt","seed_plasma","OK",37.3045,90.2143,1.27401,2.34085,5e-05,0.000226883,"yes"
"771","Sobic.001G075900.v3.2","seed_wt","seed_plasma","OK",1.30587,3.91171,1.58279,1.59695,0.0131,0.0321279,"yes"
"774","Sobic.001G076100.v3.2","seed_wt","seed_plasma","OK",11.0843,32.6293,1.55765,2.56207,5e-05,0.000226883,"yes"
"791","Sobic.001G077700.v3.2","seed_wt","seed_plasma","OK",79.9363,166.643,1.05984,1.74231,0.00285,0.00857374,"yes"
"796","Sobic.001G078200.v3.2","seed_wt","seed_plasma","OK",152.5,874.086,2.51897,3.97869,5e-05,0.000226883,"yes"
"797","Sobic.001G078300.v3.2","seed_wt","seed_plasma","OK",2.82027,20.1675,2.83812,4.09518,5e-05,0.000226883,"yes"
"803","Sobic.001G078900.v3.2","seed_wt","seed_plasma","OK",23.5691,94.9335,2.01002,3.6589,5e-05,0.000226883,"yes"
"810","Sobic.001G079500.v3.2","seed_wt","seed_plasma","OK",11.6267,24.9045,1.09896,1.88667,0.00125,0.00415803,"yes"
"837","Sobic.001G082200.v3.2","seed_wt","seed_plasma","OK",3.44058,15.5826,2.17922,3.18162,5e-05,0.000226883,"yes"
"839","Sobic.001G082400.v3.2","seed_wt","seed_plasma","OK",86.3174,364.405,2.07782,3.55526,5e-05,0.000226883,"yes"
"849","Sobic.001G083400.v3.2","seed_wt","seed_plasma","OK",7.69107,15.8047,1.0391,1.91515,0.0012,0.00400957,"yes"
"860","Sobic.001G084200.v3.2","seed_wt","seed_plasma","OK",1.06189,4.22407,1.992,2.10451,0.0034,0.0100037,"yes"
"862","Sobic.001G084400.v3.2","seed_wt","seed_plasma","OK",1.93773,6.46446,1.73816,2.134,0.0026,0.00791306,"yes"
"864","Sobic.001G084600.v3.2","seed_wt","seed_plasma","OK",20.2509,71.611,1.82219,3.32243,5e-05,0.000226883,"yes"
"903","Sobic.001G088300.v3.2","seed_wt","seed_plasma","OK",1.43776,6.92502,2.268,2.32678,0.00135,0.00445216,"yes"
"906","Sobic.001G088500.v3.2","seed_wt","seed_plasma","OK",85.4273,260.644,1.60931,2.75526,5e-05,0.000226883,"yes"
"907","Sobic.001G088600.v3.2","seed_wt","seed_plasma","OK",5.31551,41.9552,2.98057,3.26983,5e-05,0.000226883,"yes"
"930","Sobic.001G090900.v3.2","seed_wt","seed_plasma","OK",13.6129,29.377,1.10972,1.49854,0.0092,0.0236988,"yes"
"931","Sobic.001G091000.v3.2","seed_wt","seed_plasma","OK",336.962,995.108,1.56227,2.42582,5e-05,0.000226883,"yes"
"937","Sobic.001G091600.v3.2","seed_wt","seed_plasma","OK",0.913941,3.09234,1.75853,1.51156,0.0232,0.0524861,"no"
"948","Sobic.001G092600.v3.2","seed_wt","seed_plasma","OK",48.3442,107.403,1.15162,2.03168,6e-04,0.00217085,"yes"
"970","Sobic.001G094600.v3.2","seed_wt","seed_plasma","OK",1.70034,3.64988,1.10203,1.4265,0.01505,0.0361784,"yes"
"1006","Sobic.001G097600.v3.2","seed_wt","seed_plasma","OK",504.326,2092.02,2.05247,2.62194,1e-04,0.000431629,"yes"
"1018","Sobic.001G098800.v3.2","seed_wt","seed_plasma","OK",6.21476,18.4445,1.56942,2.29714,5e-05,0.000226883,"yes"
"1043","Sobic.001G101200.v3.2","seed_wt","seed_plasma","OK",58.481,141.544,1.27521,2.17786,3e-04,0.00116681,"yes"
"1045","Sobic.001G101400.v3.2","seed_wt","seed_plasma","OK",0.812929,3.68635,2.18099,1.97626,0.00435,0.0123888,"yes"
"1046","Sobic.001G101500.v3.2","seed_wt","seed_plasma","OK",47.799,102.122,1.09524,1.94747,0.00075,0.00264828,"yes"
"1082","Sobic.001G104900.v3.2","seed_wt","seed_plasma","OK",5.56122,12.9957,1.22456,1.90698,0.0016,0.0051691,"yes"
"1114","Sobic.001G107800.v3.2","seed_wt","seed_plasma","OK",78.658,284.938,1.85698,3.17602,5e-05,0.000226883,"yes"
"1118","Sobic.001G108200.v3.2","seed_wt","seed_plasma","OK",45.2633,131.65,1.54029,2.50908,5e-05,0.000226883,"yes"
"1127","Sobic.001G109000.v3.2","seed_wt","seed_plasma","OK",143.733,571.023,1.99015,3.35298,5e-05,0.000226883,"yes"
"1133","Sobic.001G109800.v3.2","seed_wt","seed_plasma","OK",16.6275,37.9644,1.19107,2.22198,1e-04,0.000431629,"yes"
"1144","Sobic.001G110701.v3.2","seed_wt","seed_plasma","OK",0.602627,1.92384,1.67465,1.34413,0.03595,0.0761449,"no"
"1175","Sobic.001G113400.v3.2","seed_wt","seed_plasma","OK",52.0941,353.01,2.76052,3.15101,5e-05,0.000226883,"yes"
"1191","Sobic.001G114800.v3.2","seed_wt","seed_plasma","OK",5.3451,19.6547,1.87859,2.53677,5e-05,0.000226883,"yes"
"1201","Sobic.001G115800.v3.2","seed_wt","seed_plasma","OK",1.80156,5.21033,1.53213,1.39575,0.0173,0.0408034,"yes"
"1219","Sobic.001G117500.v3.2","seed_wt","seed_plasma","OK",36.2672,72.7806,1.00489,1.75356,0.00165,0.00530911,"yes"
"1231","Sobic.001G118600.v3.2","seed_wt","seed_plasma","OK",8.70951,30.7114,1.81811,2.94572,5e-05,0.000226883,"yes"
"1234","Sobic.001G118900.v3.2","seed_wt","seed_plasma","OK",2.28643,10.8776,2.25019,2.89127,5e-05,0.000226883,"yes"
"1236","Sobic.001G119100.v3.2","seed_wt","seed_plasma","OK",3.84626,8.66657,1.172,1.19379,0.03995,0.0833866,"no"
"1247","Sobic.001G120200.v3.2","seed_wt","seed_plasma","OK",1.70028,5.43318,1.67602,2.22113,4e-04,0.00151008,"yes"
"1299","Sobic.001G125000.v3.2","seed_wt","seed_plasma","OK",2.27641,5.28024,1.21384,1.29025,0.0344,0.0733535,"no"
"1300","Sobic.001G125100.v3.2","seed_wt","seed_plasma","OK",0.949835,3.47432,1.87098,1.89298,0.0022,0.00683254,"yes"
"1302","Sobic.001G125300.v3.2","seed_wt","seed_plasma","OK",5.68715,19.5588,1.78204,3.08602,5e-05,0.000226883,"yes"
"1375","Sobic.001G132600.v3.2","seed_wt","seed_plasma","OK",33.3777,89.4843,1.42275,2.49062,5e-05,0.000226883,"yes"
"1397","Sobic.001G134800.v3.2","seed_wt","seed_plasma","OK",52.7319,240.305,2.18812,3.95905,5e-05,0.000226883,"yes"
"1422","Sobic.001G137100.v3.2","seed_wt","seed_plasma","OK",21.9123,47.4469,1.11458,2.1062,0.00045,0.00167836,"yes"
"1436","Sobic.001G138600.v3.2","seed_wt","seed_plasma","OK",25.8626,136.886,2.40403,4.2026,5e-05,0.000226883,"yes"
"1451","Sobic.001G139900.v3.2","seed_wt","seed_plasma","OK",51.1358,112.301,1.13497,2.02537,0.00075,0.00264828,"yes"
"1504","Sobic.001G144900.v3.2","seed_wt","seed_plasma","OK",900.09,3838.88,2.09254,2.71899,5e-05,0.000226883,"yes"
"1529","Sobic.001G147200.v3.2","seed_wt","seed_plasma","OK",38.3585,96.8641,1.33642,2.42854,5e-05,0.000226883,"yes"
"1530","Sobic.001G147300.v3.2","seed_wt","seed_plasma","OK",72.2715,163.786,1.18031,2.02502,3e-04,0.00116681,"yes"
"1539","Sobic.001G148300.v3.2","seed_wt","seed_plasma","OK",1.79715,3.62517,1.01234,1.26441,0.03115,0.0674519,"no"
"1555","Sobic.001G149800.v3.2","seed_wt","seed_plasma","OK",54.8517,153.969,1.48904,2.52235,5e-05,0.000226883,"yes"
"1563","Sobic.001G150600.v3.2","seed_wt","seed_plasma","OK",3.48846,7.46879,1.09829,1.47668,0.0108,0.027214,"yes"
"1584","Sobic.001G152320.v3.2","seed_wt","seed_plasma","OK",3.58749,9.17928,1.3554,1.77053,0.0037,0.01076,"yes"
"1594","Sobic.001G153200.v3.2","seed_wt","seed_plasma","OK",4.11291,9.16181,1.15547,1.87951,0.0012,0.00400957,"yes"
"1596","Sobic.001G153400.v3.2","seed_wt","seed_plasma","OK",53.3123,107.934,1.01761,1.86104,0.00125,0.00415803,"yes"
"1720","Sobic.001G165600.v3.2","seed_wt","seed_plasma","OK",5.01467,11.1245,1.14952,1.28349,0.02795,0.061559,"no"
"1760","Sobic.001G169700.v3.2","seed_wt","seed_plasma","OK",0.83475,3.61351,2.11399,2.35844,0.00025,0.000992286,"yes"
"1802","Sobic.001G173900.v3.2","seed_wt","seed_plasma","OK",13.7445,37.8592,1.46179,2.64472,5e-05,0.000226883,"yes"
"1865","Sobic.001G179740.v3.2","seed_wt","seed_plasma","OK",73.6148,191.411,1.37861,2.41252,5e-05,0.000226883,"yes"
"1927","Sobic.001G185500.v3.2","seed_wt","seed_plasma","OK",98.0253,225.636,1.20277,2.14264,0.00045,0.00167836,"yes"
"1930","Sobic.001G185800.v3.2","seed_wt","seed_plasma","OK",2.06,5.25244,1.35034,1.67158,0.0066,0.0177546,"yes"
"1970","Sobic.001G189900.v3.2","seed_wt","seed_plasma","OK",7.11615,29.0989,2.0318,2.51482,2e-04,0.000811791,"yes"
"1982","Sobic.001G191200.v3.2","seed_wt","seed_plasma","OK",106.154,393.397,1.88983,3.04324,5e-05,0.000226883,"yes"
"1992","Sobic.001G192200.v3.2","seed_wt","seed_plasma","OK",3.36495,9.79093,1.54086,1.23241,0.02905,0.0636144,"no"
"1995","Sobic.001G192400.v3.2","seed_wt","seed_plasma","OK",1.7039,3.88018,1.18728,1.77131,0.0031,0.00922889,"yes"
"1999","Sobic.001G192800.v3.2","seed_wt","seed_plasma","OK",6.99239,19.809,1.5023,2.5202,1e-04,0.000431629,"yes"
"2000","Sobic.001G192900.v3.2","seed_wt","seed_plasma","OK",13.807,28.0516,1.02269,1.69822,0.0028,0.00844597,"yes"
"2020","Sobic.001G194900.v3.2","seed_wt","seed_plasma","OK",37.6664,83.1145,1.14182,1.99761,9e-04,0.00311238,"yes"
"2029","Sobic.001G195700.v3.2","seed_wt","seed_plasma","OK",20.6455,46.0096,1.15611,2.19166,0.00015,0.000624855,"yes"
"2081","Sobic.001G200500.v3.2","seed_wt","seed_plasma","OK",112.337,280.636,1.32087,2.28863,5e-05,0.000226883,"yes"
"2083","Sobic.001G200700.v3.2","seed_wt","seed_plasma","OK",103.951,578.112,2.47544,3.98832,5e-05,0.000226883,"yes"
"2105","Sobic.001G202600.v3.2","seed_wt","seed_plasma","OK",14.0174,29.0736,1.05249,1.88002,0.00135,0.00445216,"yes"
"2127","Sobic.001G204501.v3.2","seed_wt","seed_plasma","OK",19.9726,91.0939,2.18933,3.21377,5e-05,0.000226883,"yes"
"2139","Sobic.001G205800.v3.2","seed_wt","seed_plasma","OK",33.6942,120.338,1.83652,3.41243,5e-05,0.000226883,"yes"
"2142","Sobic.001G206000.v3.2","seed_wt","seed_plasma","OK",36.7646,73.6644,1.00265,1.79032,0.00285,0.00857374,"yes"
"2146","Sobic.001G206400.v3.2","seed_wt","seed_plasma","OK",1.54249,4.2534,1.46336,1.3939,0.02285,0.0518142,"no"
"2151","Sobic.001G206900.v3.2","seed_wt","seed_plasma","OK",22.4291,45.565,1.02256,1.86481,0.00155,0.00502959,"yes"
"2158","Sobic.001G207600.v3.2","seed_wt","seed_plasma","OK",6.59697,13.4834,1.03131,1.77455,0.0018,0.00572693,"yes"
"2164","Sobic.001G208000.v3.2","seed_wt","seed_plasma","OK",34.9065,88.6688,1.34493,2.56978,5e-05,0.000226883,"yes"
"2168","Sobic.001G208200.v3.2","seed_wt","seed_plasma","OK",1.69982,4.61415,1.44069,1.83471,0.0025,0.00764688,"yes"
"2171","Sobic.001G208500.v3.2","seed_wt","seed_plasma","OK",754.052,2047.81,1.44134,2.11678,5e-04,0.00184503,"yes"
"2294","Sobic.001G221200.v3.2","seed_wt","seed_plasma","OK",2.88838,8.7739,1.60296,2.50559,5e-05,0.000226883,"yes"
"2296","Sobic.001G221350.v3.2","seed_wt","seed_plasma","OK",1.06586,3.01011,1.4978,1.43041,0.02135,0.048851,"yes"
"2349","Sobic.001G226300.v3.2","seed_wt","seed_plasma","OK",7.14452,22.0177,1.62375,2.92175,5e-05,0.000226883,"yes"
"2350","Sobic.001G226401.v3.2","seed_wt","seed_plasma","OK",3.05389,8.97502,1.55527,1.60745,0.0073,0.019382,"yes"
"2352","Sobic.001G226600.v3.2","seed_wt","seed_plasma","OK",0.257923,1.46005,2.50101,2.24315,0.0035,0.0102569,"yes"
"2353","Sobic.001G226700.v3.2","seed_wt","seed_plasma","OK",9.67453,24.6576,1.34977,2.39366,5e-05,0.000226883,"yes"
"2364","Sobic.001G227850.v3.2","seed_wt","seed_plasma","OK",0,15.2541,Inf,NA,0.0253,0.0565294,"no"
"2393","Sobic.001G230700.v3.2","seed_wt","seed_plasma","OK",108.539,268.042,1.30425,2.17394,2e-04,0.000811791,"yes"
"2434","Sobic.001G234800.v3.2","seed_wt","seed_plasma","OK",13.7536,36.2614,1.39863,2.31882,1e-04,0.000431629,"yes"
"2448","Sobic.001G236200.v3.2","seed_wt","seed_plasma","OK",3.54525,8.99303,1.34292,1.89728,0.00195,0.00614254,"yes"
"2459","Sobic.001G237300.v3.2","seed_wt","seed_plasma","OK",160.83,355.269,1.14338,1.97366,0.00065,0.00233178,"yes"
"2482","Sobic.001G239601.v3.2","seed_wt","seed_plasma","OK",41.4181,170.427,2.04082,3.5371,5e-05,0.000226883,"yes"
"2496","Sobic.001G241000.v3.2","seed_wt","seed_plasma","OK",2.50628,6.93932,1.46924,1.65335,0.0091,0.0234801,"yes"
"2576","Sobic.001G248500.v3.2","seed_wt","seed_plasma","OK",5.5579,13.0501,1.23145,1.82723,0.002,0.00628084,"yes"
"2580","Sobic.001G249000.v3.2","seed_wt","seed_plasma","OK",0.588822,1.69848,1.52835,1.23881,0.04705,0.0955688,"no"
"2606","Sobic.001G251400.v3.2","seed_wt","seed_plasma","OK",7.01781,14.0819,1.00475,1.47553,0.01625,0.0386471,"yes"
"2694","Sobic.001G259700.v3.2","seed_wt","seed_plasma","OK",0.407047,2.38713,2.55201,1.66124,0.0306,0.0664454,"no"
"2705","Sobic.001G260800.v3.2","seed_wt","seed_plasma","OK",342.981,1301.37,1.92383,2.4156,0.00015,0.000624855,"yes"
"2862","Sobic.001G271500.v3.2","seed_wt","seed_plasma","OK",3.21194,7.51695,1.2267,1.90242,0.002,0.00628084,"yes"
"2867","Sobic.001G272000.v3.2","seed_wt","seed_plasma","OK",15.8358,38.9588,1.29876,1.53548,0.0169,0.0399753,"yes"
"2925","Sobic.001G277700.v3.2","seed_wt","seed_plasma","OK",0.815951,2.03959,1.32172,1.32715,0.02315,0.0523917,"no"
"2951","Sobic.001G280200.v3.2","seed_wt","seed_plasma","OK",10.4693,23.4122,1.16109,1.92421,0.0012,0.00400957,"yes"
"2955","Sobic.001G280700.v3.2","seed_wt","seed_plasma","OK",7.31637,16.0701,1.13518,1.70522,0.00435,0.0123888,"yes"
"2967","Sobic.001G282000.v3.2","seed_wt","seed_plasma","OK",19.7833,40.4736,1.0327,1.8739,0.0015,0.00488491,"yes"
"2976","Sobic.001G282900.v3.2","seed_wt","seed_plasma","OK",236.837,629.526,1.41037,2.32098,5e-05,0.000226883,"yes"
"2999","Sobic.001G285000.v3.2","seed_wt","seed_plasma","OK",2.28167,5.27213,1.20829,1.21468,0.0493,0.0994,"no"
"3028","Sobic.001G287800.v3.2","seed_wt","seed_plasma","OK",45.1216,94.783,1.07081,1.96964,7e-04,0.00249004,"yes"
"3051","Sobic.001G290200.v3.2","seed_wt","seed_plasma","OK",4.72702,10.1436,1.10157,1.70183,0.004,0.0115124,"yes"
"3064","Sobic.001G291400.v3.2","seed_wt","seed_plasma","OK",10.4232,22.8771,1.13411,2.03838,4e-04,0.00151008,"yes"
"3072","Sobic.001G292200.v3.2","seed_wt","seed_plasma","OK",18.0009,38.6767,1.10339,2.0086,6e-04,0.00217085,"yes"
"3098","Sobic.001G294500.v3.2","seed_wt","seed_plasma","OK",2.78694,5.8584,1.07183,1.36943,0.0199,0.0460192,"yes"
"3229","Sobic.001G307000.v3.2","seed_wt","seed_plasma","OK",12.333,40.8707,1.72854,2.56401,5e-05,0.000226883,"yes"
"3272","Sobic.001G310700.v3.2","seed_wt","seed_plasma","OK",26.7223,57.6728,1.10985,2.01566,6e-04,0.00217085,"yes"
"3275","Sobic.001G311000.v3.2","seed_wt","seed_plasma","OK",19.1406,51.1443,1.41794,2.35578,5e-05,0.000226883,"yes"
"3305","Sobic.001G313600.v3.2","seed_wt","seed_plasma","OK",0.441329,2.62461,2.57217,1.78619,0.0151,0.0362783,"yes"
"3336","Sobic.001G316700.v3.2","seed_wt","seed_plasma","OK",7.72553,16.9062,1.12984,1.95361,0.00065,0.00233178,"yes"
"3339","Sobic.001G317000.v3.2","seed_wt","seed_plasma","OK",30.7505,69.6623,1.17977,2.16366,0.00025,0.000992286,"yes"
"3366","Sobic.001G319500.v3.2","seed_wt","seed_plasma","OK",41.0446,113.766,1.47081,2.52239,5e-05,0.000226883,"yes"
"3386","Sobic.001G321500.v3.2","seed_wt","seed_plasma","OK",34.4094,73.4056,1.09309,2.10901,1e-04,0.000431629,"yes"
"3437","Sobic.001G326600.v3.2","seed_wt","seed_plasma","OK",3.13766,6.33374,1.01337,1.22252,0.0396,0.0827499,"no"
"3440","Sobic.001G326900.v3.2","seed_wt","seed_plasma","OK",29.9437,689.889,4.52604,6.79697,5e-05,0.000226883,"yes"
"3475","Sobic.001G330700.v3.2","seed_wt","seed_plasma","OK",15.2759,42.8569,1.48827,2.68971,5e-05,0.000226883,"yes"
"3498","Sobic.001G332900.v3.2","seed_wt","seed_plasma","OK",16.9768,43.3144,1.35128,2.5416,5e-05,0.000226883,"yes"
"3503","Sobic.001G333200.v3.2","seed_wt","seed_plasma","OK",8.41426,20.9028,1.31279,2.00846,8e-04,0.00280389,"yes"
"3506","Sobic.001G333500.v3.2","seed_wt","seed_plasma","OK",31.0209,74.6668,1.26723,2.3497,5e-05,0.000226883,"yes"
"3554","Sobic.001G338500.v3.2","seed_wt","seed_plasma","OK",0.950706,2.82858,1.57301,1.72631,0.00535,0.0148192,"yes"
"3555","Sobic.001G338600.v3.2","seed_wt","seed_plasma","OK",10.6885,47.5456,2.15325,3.63947,5e-05,0.000226883,"yes"
"3567","Sobic.001G339801.v3.2","seed_wt","seed_plasma","OK",34.9614,102.872,1.55701,2.21323,5e-05,0.000226883,"yes"
"3580","Sobic.001G341100.v3.2","seed_wt","seed_plasma","OK",11.9746,24.5136,1.0336,1.60285,0.0073,0.019382,"yes"
"3582","Sobic.001G341300.v3.2","seed_wt","seed_plasma","OK",28.5905,76.7212,1.42409,2.52274,5e-05,0.000226883,"yes"
"3589","Sobic.001G341900.v3.2","seed_wt","seed_plasma","OK",5.07954,19.9717,1.97519,2.05456,0.00425,0.0121407,"yes"
"3610","Sobic.001G344000.v3.2","seed_wt","seed_plasma","OK",92.4048,267.289,1.53236,2.37823,5e-05,0.000226883,"yes"
"3615","Sobic.001G344500.v3.2","seed_wt","seed_plasma","OK",79.0489,280.19,1.82559,3.01768,5e-05,0.000226883,"yes"
"3648","Sobic.001G347600.v3.2","seed_wt","seed_plasma","OK",3.27139,10.709,1.71085,2.74154,5e-05,0.000226883,"yes"
"3671","Sobic.001G349800.v3.2","seed_wt","seed_plasma","OK",1.3475,5.12593,1.92753,2.62101,5e-05,0.000226883,"yes"
"3711","Sobic.001G353400.v3.2","seed_wt","seed_plasma","OK",31.7743,74.2258,1.22406,2.13554,0.00035,0.00134022,"yes"
"3714","Sobic.001G353700.v3.2","seed_wt","seed_plasma","OK",2.12496,8.01459,1.91519,1.63085,0.0027,0.00818038,"yes"
"3724","Sobic.001G354800.v3.2","seed_wt","seed_plasma","OK",72.3705,283.935,1.97209,3.32966,5e-05,0.000226883,"yes"
"3732","Sobic.001G355600.v3.2","seed_wt","seed_plasma","OK",10.6334,31.5084,1.56714,2.46835,1e-04,0.000431629,"yes"
"3772","Sobic.001G359400.v3.2","seed_wt","seed_plasma","OK",50.1144,115.814,1.20851,2.30579,1e-04,0.000431629,"yes"
"3783","Sobic.001G360600.v3.2","seed_wt","seed_plasma","OK",53.1855,155.581,1.54856,2.69312,5e-05,0.000226883,"yes"
"3809","Sobic.001G363100.v3.2","seed_wt","seed_plasma","OK",1.07519,9.80278,3.1886,2.75784,0.00035,0.00134022,"yes"
"3853","Sobic.001G367800.v3.2","seed_wt","seed_plasma","OK",72.798,151.625,1.05853,1.65887,0.003,0.00896609,"yes"
"3860","Sobic.001G368600.v3.2","seed_wt","seed_plasma","OK",1.62354,4.65677,1.52019,1.64568,0.0085,0.0221347,"yes"
"3896","Sobic.001G371800.v3.2","seed_wt","seed_plasma","OK",2.84715,10.1791,1.83802,1.45854,0.013,0.0319223,"yes"
"3898","Sobic.001G372000.v3.2","seed_wt","seed_plasma","OK",17.0756,40.2916,1.23855,2.28883,1e-04,0.000431629,"yes"
"3904","Sobic.001G372700.v3.2","seed_wt","seed_plasma","OK",6.75948,16.2836,1.26843,2.2657,0.00015,0.000624855,"yes"
"3914","Sobic.001G373700.v3.2","seed_wt","seed_plasma","OK",8.36076,29.8095,1.83406,3.5309,5e-05,0.000226883,"yes"
