"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"141720","Sobic.001G495500.v3.2","WT_seed","plasma_seed","OK",1.75795,0.636288,-1.46614,-2.13863,0.00105,0.00252317,"yes"
"141722","Sobic.001G495600.v3.2","WT_seed","plasma_seed","OK",6.40728,2.35766,-1.44236,-3.26277,5e-05,0.00014463,"yes"
"141729","Sobic.001G496400.v3.2","WT_seed","plasma_seed","OK",3.19713,1.01039,-1.66186,-2.63651,2e-04,0.00053758,"yes"
"141732","Sobic.001G496700.v3.2","WT_seed","plasma_seed","OK",1.72908,0.159261,-3.44054,-3.42372,5e-05,0.00014463,"yes"
"141748","Sobic.001G498066.v3.2","WT_seed","plasma_seed","OK",1.64542,0.615714,-1.41812,-1.38445,0.04135,0.0735265,"no"
"141768","Sobic.001G499900.v3.2","WT_seed","plasma_seed","OK",0.823234,0.0531857,-3.95219,-2.39833,0.0397,0.0708281,"no"
"141773","Sobic.001G500400.v3.2","WT_seed","plasma_seed","OK",0.867804,0.226294,-1.93917,-2.64089,0.00025,0.00066314,"yes"
"141799","Sobic.001G502900.v3.2","WT_seed","plasma_seed","OK",186.521,24.8731,-2.90668,-7.01789,5e-05,0.00014463,"yes"
"141801","Sobic.001G503100.v3.2","WT_seed","plasma_seed","OK",3.05209,0.256892,-3.57056,-4.02057,5e-05,0.00014463,"yes"
"141806","Sobic.001G503600.v3.2","WT_seed","plasma_seed","OK",1.2408,0.558845,-1.15076,-1.33972,0.02955,0.0541299,"no"
"141807","Sobic.001G503700.v3.2","WT_seed","plasma_seed","OK",3.16391,1.48457,-1.09166,-2.17069,1e-04,0.000279923,"yes"
"141820","Sobic.001G505000.v3.2","WT_seed","plasma_seed","OK",38.1628,18.9232,-1.01201,-2.60132,5e-05,0.00014463,"yes"
"141835","Sobic.001G506100.v3.2","WT_seed","plasma_seed","OK",0.74369,0,-Inf,NA,5e-05,0.00014463,"yes"
"141839","Sobic.001G506500.v3.2","WT_seed","plasma_seed","OK",0.574962,0.164831,-1.80248,-1.87689,0.00635,0.013217,"yes"
"141840","Sobic.001G506600.v3.2","WT_seed","plasma_seed","OK",0.741908,0.260052,-1.51244,-1.76332,0.00635,0.013217,"yes"
"141862","Sobic.001G508400.v3.2","WT_seed","plasma_seed","OK",1.95986,0.672997,-1.54208,-2.20113,0.00085,0.00207467,"yes"
"141872","Sobic.001G509300.v3.2","WT_seed","plasma_seed","OK",24.9226,4.0124,-2.63492,-6.57244,5e-05,0.00014463,"yes"
"141890","Sobic.001G511000.v3.2","WT_seed","plasma_seed","OK",11.3713,5.481,-1.05288,-2.46838,5e-05,0.00014463,"yes"
"141892","Sobic.001G511200.v3.2","WT_seed","plasma_seed","OK",1.14949,0.329572,-1.80232,-1.88293,0.00425,0.00914653,"yes"
"141899","Sobic.001G512000.v3.2","WT_seed","plasma_seed","OK",11.1391,3.43872,-1.6957,-3.46923,5e-05,0.00014463,"yes"
"141919","Sobic.001G513700.v3.2","WT_seed","plasma_seed","OK",2.37084,0.587715,-2.01221,-2.79574,5e-05,0.00014463,"yes"
"141925","Sobic.001G514200.v3.2","WT_seed","plasma_seed","OK",11.511,4.10417,-1.48786,-3.27937,5e-05,0.00014463,"yes"
"141926","Sobic.001G514300.v3.2","WT_seed","plasma_seed","OK",12.8839,1.69974,-2.92219,-5.47071,5e-05,0.00014463,"yes"
"141927","Sobic.001G514400.v3.2","WT_seed","plasma_seed","OK",6.70607,0.842727,-2.99233,-4.59886,5e-05,0.00014463,"yes"
"141931","Sobic.001G514900.v3.2","WT_seed","plasma_seed","OK",1.52413,0.756547,-1.01048,-1.82618,0.00265,0.00592275,"yes"
"141939","Sobic.001G515600.v3.2","WT_seed","plasma_seed","OK",9.70504,4.8372,-1.00456,-2.42806,0.00015,0.000410655,"yes"
"141944","Sobic.001G516000.v3.2","WT_seed","plasma_seed","OK",0.991265,0.110948,-3.15938,-2.33173,0.01025,0.020554,"yes"
"141948","Sobic.001G516500.v3.2","WT_seed","plasma_seed","OK",47.237,23.1622,-1.02814,-2.84956,5e-05,0.00014463,"yes"
"141962","Sobic.001G518050.v3.2","WT_seed","plasma_seed","OK",10.3054,4.03369,-1.35323,-2.00823,0.0013,0.0030748,"yes"
"141979","Sobic.001G519700.v3.2","WT_seed","plasma_seed","OK",1.16647,0.455534,-1.35652,-1.87143,0.00225,0.00510641,"yes"
"141991","Sobic.001G520800.v3.2","WT_seed","plasma_seed","OK",9.31921,2.14312,-2.12049,-3.0113,1e-04,0.000279923,"yes"
"141995","Sobic.001G521200.v3.2","WT_seed","plasma_seed","OK",8.45386,1.75389,-2.26905,-3.39083,5e-05,0.00014463,"yes"
"142005","Sobic.001G522000.v3.2","WT_seed","plasma_seed","OK",197.084,92.6822,-1.08845,-3.08263,5e-05,0.00014463,"yes"
"142016","Sobic.001G523000.v3.2","WT_seed","plasma_seed","OK",3.51528,0.328173,-3.42111,-3.68007,0.00015,0.000410655,"yes"
"142021","Sobic.001G523300.v3.2","WT_seed","plasma_seed","OK",6.45736,2.9394,-1.13542,-2.75276,5e-05,0.00014463,"yes"
"142067","Sobic.001G528100.v3.2","WT_seed","plasma_seed","OK",4.0397,1.35888,-1.57183,-2.84334,5e-05,0.00014463,"yes"
"142119","Sobic.001G533000.v3.2","WT_seed","plasma_seed","OK",8.2517,1.908,-2.11263,-3.98626,5e-05,0.00014463,"yes"
"142121","Sobic.001G533200.v3.2","WT_seed","plasma_seed","OK",5.97609,1.55969,-1.93794,-3.32425,5e-05,0.00014463,"yes"
"142131","Sobic.001G534132.v3.2","WT_seed","plasma_seed","OK",29.9364,2.95562,-3.34037,-7.0261,5e-05,0.00014463,"yes"
"142134","Sobic.001G534400.v3.2","WT_seed","plasma_seed","OK",1.44016,0.543879,-1.40488,-1.90914,0.0014,0.003293,"yes"
"142145","Sobic.001G535400.v3.2","WT_seed","plasma_seed","OK",2.70197,0.978416,-1.46549,-2.02574,8e-04,0.00196123,"yes"
"142165","Sobic.001G537200.v3.2","WT_seed","plasma_seed","OK",201.822,84.1598,-1.26188,-3.58718,5e-05,0.00014463,"yes"
"142211","Sobic.001G541300.v3.2","WT_seed","plasma_seed","OK",6.77944,0.675921,-3.32624,-4.73821,5e-05,0.00014463,"yes"
"142218","Sobic.001G542000.v3.2","WT_seed","plasma_seed","OK",10.2713,1.0179,-3.33495,-4.55585,5e-05,0.00014463,"yes"
"142219","Sobic.001G542100.v3.2","WT_seed","plasma_seed","OK",0.737306,0,-Inf,NA,5e-05,0.00014463,"yes"
"142221","Sobic.001G542200.v3.2","WT_seed","plasma_seed","OK",77.8518,13.3893,-2.53965,-6.6405,5e-05,0.00014463,"yes"
"142226","Sobic.001G542600.v3.2","WT_seed","plasma_seed","OK",4.39609,1.50749,-1.54407,-2.66143,5e-05,0.00014463,"yes"
"142228","Sobic.001G542800.v3.2","WT_seed","plasma_seed","OK",3.1915,1.12045,-1.51016,-2.37192,0.00025,0.00066314,"yes"
"142234","Sobic.001G543400.v3.2","WT_seed","plasma_seed","OK",7.0407,3.20436,-1.13568,-2.16457,5e-04,0.0012665,"yes"
"142235","Sobic.001G543500.v3.2","WT_seed","plasma_seed","OK",1.21207,0.330748,-1.87367,-2.99237,5e-05,0.00014463,"yes"
"142236","Sobic.001G543600.v3.2","WT_seed","plasma_seed","OK",1.33314,0.57092,-1.22347,-1.62732,0.00785,0.0160633,"yes"
"142250","Sobic.002G000400.v3.2","WT_seed","plasma_seed","OK",1.54672,0.755029,-1.03461,-1.7426,0.0034,0.00745048,"yes"
"142256","Sobic.002G001000.v3.2","WT_seed","plasma_seed","OK",6.65509,3.1885,-1.06158,-2.62675,5e-05,0.00014463,"yes"
"142266","Sobic.002G002000.v3.2","WT_seed","plasma_seed","OK",1.47762,0.323657,-2.19074,-2.85284,5e-05,0.00014463,"yes"
"142280","Sobic.002G003400.v3.2","WT_seed","plasma_seed","OK",2.77728,0.956179,-1.53832,-2.34447,3e-04,0.000787139,"yes"
"142284","Sobic.002G003800.v3.2","WT_seed","plasma_seed","OK",17.3818,0.299093,-5.86084,-6.59153,5e-05,0.00014463,"yes"
"142287","Sobic.002G004100.v3.2","WT_seed","plasma_seed","OK",2.11191,0.0380766,-5.7935,-3.74458,0.0103,0.020645,"yes"
"142292","Sobic.002G004600.v3.2","WT_seed","plasma_seed","OK",1.58165,0.415759,-1.92761,-3.19476,5e-05,0.00014463,"yes"
"142293","Sobic.002G004700.v3.2","WT_seed","plasma_seed","OK",1.37899,0.24384,-2.49961,-2.5526,0.0011,0.00263425,"yes"
"142299","Sobic.002G005300.v3.2","WT_seed","plasma_seed","OK",5.67315,0.270636,-4.38973,-5.52243,5e-05,0.00014463,"yes"
"142318","Sobic.002G007200.v3.2","WT_seed","plasma_seed","OK",7.70468,2.17312,-1.82597,-3.31922,5e-05,0.00014463,"yes"
"142329","Sobic.002G008200.v3.2","WT_seed","plasma_seed","OK",1.3229,0.13981,-3.24216,-3.05475,0.00135,0.00318389,"yes"
"142340","Sobic.002G009300.v3.2","WT_seed","plasma_seed","OK",6.95671,2.67074,-1.38116,-2.20155,3e-04,0.000787139,"yes"
"142352","Sobic.002G010400.v3.2","WT_seed","plasma_seed","OK",1.1897,0.333644,-1.83422,-2.23743,0.00045,0.00114794,"yes"
"142371","Sobic.002G012300.v3.2","WT_seed","plasma_seed","OK",8.70296,0,-Inf,NA,5e-05,0.00014463,"yes"
"142373","Sobic.002G012400.v3.2","WT_seed","plasma_seed","OK",4.51093,0.106184,-5.40879,-4.53645,0.0017,0.00393978,"yes"
"142374","Sobic.002G012500.v3.2","WT_seed","plasma_seed","OK",11.497,0,-Inf,NA,5e-05,0.00014463,"yes"
"142420","Sobic.002G016400.v3.2","WT_seed","plasma_seed","OK",1.98608,0.733288,-1.43747,-2.34329,3e-04,0.000787139,"yes"
"142443","Sobic.002G018300.v3.2","WT_seed","plasma_seed","OK",1.5978,0.784954,-1.02541,-1.44676,0.01465,0.0285047,"yes"
"142473","Sobic.002G021200.v3.2","WT_seed","plasma_seed","OK",6.93307,1.83596,-1.91696,-4.2811,5e-05,0.00014463,"yes"
"142497","Sobic.002G023900.v3.2","WT_seed","plasma_seed","OK",12.2413,4.17191,-1.55298,-3.56895,5e-05,0.00014463,"yes"
"142531","Sobic.002G027600.v3.2","WT_seed","plasma_seed","OK",5.46536,2.6113,-1.06555,-2.6072,5e-05,0.00014463,"yes"
"142556","Sobic.002G030001.v3.2","WT_seed","plasma_seed","OK",17.9139,5.83052,-1.61938,-3.57866,5e-05,0.00014463,"yes"
"142575","Sobic.002G031800.v3.2","WT_seed","plasma_seed","OK",2.57447,0.903289,-1.51102,-2.53882,0.00015,0.000410655,"yes"
"142583","Sobic.002G032500.v3.2","WT_seed","plasma_seed","OK",1.31933,0.0449099,-4.87663,-4.73633,4e-04,0.00102824,"yes"
"142586","Sobic.002G032900.v3.2","WT_seed","plasma_seed","OK",13.0475,4.192,-1.63806,-3.7874,5e-05,0.00014463,"yes"
"142587","Sobic.002G033000.v3.2","WT_seed","plasma_seed","OK",13.6136,5.22253,-1.38223,-3.18875,5e-05,0.00014463,"yes"
"142595","Sobic.002G033700.v3.2","WT_seed","plasma_seed","OK",3.57151,1.52482,-1.22789,-2.92869,5e-05,0.00014463,"yes"
"142598","Sobic.002G034100.v3.2","WT_seed","plasma_seed","OK",1.83314,0.866328,-1.08133,-2.02669,0.001,0.00241149,"yes"
"142620","Sobic.002G036000.v3.2","WT_seed","plasma_seed","OK",3.23708,0.894539,-1.85548,-2.92286,5e-05,0.00014463,"yes"
"142624","Sobic.002G036300.v3.2","WT_seed","plasma_seed","OK",1.65139,0.541202,-1.60944,-2.29793,5e-04,0.0012665,"yes"
"142646","Sobic.002G038866.v3.2","WT_seed","plasma_seed","OK",3.00283,0.967113,-1.63457,-2.8141,5e-05,0.00014463,"yes"
"142648","Sobic.002G039100.v3.2","WT_seed","plasma_seed","OK",2.69301,1.11368,-1.27388,-2.2643,2e-04,0.00053758,"yes"
"142651","Sobic.002G039400.v3.2","WT_seed","plasma_seed","OK",2.52307,0.877096,-1.52437,-2.00508,0.00105,0.00252317,"yes"
"142652","Sobic.002G039500.v3.2","WT_seed","plasma_seed","OK",3.42858,0.657345,-2.38289,-3.38872,5e-05,0.00014463,"yes"
"142682","Sobic.002G042300.v3.2","WT_seed","plasma_seed","OK",1.06447,0.188708,-2.49591,-3.0533,5e-05,0.00014463,"yes"
"142684","Sobic.002G042500.v3.2","WT_seed","plasma_seed","OK",5.30103,2.5791,-1.03941,-2.32637,5e-05,0.00014463,"yes"
"142698","Sobic.002G043900.v3.2","WT_seed","plasma_seed","OK",46.0349,15.5158,-1.56899,-2.52558,0.02715,0.0501274,"no"
"142710","Sobic.002G045100.v3.2","WT_seed","plasma_seed","OK",41.9936,20.488,-1.03539,-2.8186,5e-05,0.00014463,"yes"
"142711","Sobic.002G045200.v3.2","WT_seed","plasma_seed","OK",3.69708,0.65676,-2.49295,-4.74158,5e-05,0.00014463,"yes"
"142716","Sobic.002G045800.v3.2","WT_seed","plasma_seed","OK",0.567273,0.05376,-3.39944,-2.6966,0.00555,0.0116824,"yes"
"142718","Sobic.002G045900.v3.2","WT_seed","plasma_seed","OK",1.38928,0.134064,-3.37335,-2.77197,0.0063,0.0131225,"yes"
"142724","Sobic.002G046400.v3.2","WT_seed","plasma_seed","OK",2.07276,0.989232,-1.06717,-2.09939,0.00035,0.000908022,"yes"
"142728","Sobic.002G046800.v3.2","WT_seed","plasma_seed","OK",29.2556,12.3858,-1.24002,-3.25544,5e-05,0.00014463,"yes"
"142747","Sobic.002G048700.v3.2","WT_seed","plasma_seed","OK",4.24901,0.889555,-2.25597,-4.1699,5e-05,0.00014463,"yes"
"142755","Sobic.002G049600.v3.2","WT_seed","plasma_seed","OK",1.16782,0.276079,-2.08066,-2.56713,0.00035,0.000908022,"yes"
"142771","Sobic.002G051100.v3.2","WT_seed","plasma_seed","OK",10.1831,3.73737,-1.44608,-2.74158,5e-05,0.00014463,"yes"
"142782","Sobic.002G052000.v3.2","WT_seed","plasma_seed","OK",5.00313,1.59212,-1.65188,-2.4882,0.00035,0.000908022,"yes"
"142801","Sobic.002G053900.v3.2","WT_seed","plasma_seed","OK",0.866967,0,-Inf,NA,5e-05,0.00014463,"yes"
"142806","Sobic.002G054400.v3.2","WT_seed","plasma_seed","OK",17.0543,6.19779,-1.46031,-3.81879,5e-05,0.00014463,"yes"
"142814","Sobic.002G055200.v3.2","WT_seed","plasma_seed","OK",1.03581,0.457742,-1.17815,-1.93945,0.00185,0.00425761,"yes"
"142822","Sobic.002G056000.v3.2","WT_seed","plasma_seed","OK",7.01393,2.67542,-1.39046,-3.44156,5e-05,0.00014463,"yes"
"142827","Sobic.002G056500.v3.2","WT_seed","plasma_seed","OK",3.92362,1.38439,-1.50294,-3.31429,5e-05,0.00014463,"yes"
"142838","Sobic.002G057600.v3.2","WT_seed","plasma_seed","OK",142.888,11.2832,-3.66263,-8.64877,5e-05,0.00014463,"yes"
"142853","Sobic.002G059200.v3.2","WT_seed","plasma_seed","OK",61.5002,2.99253,-4.36115,-8.0385,5e-05,0.00014463,"yes"
"142907","Sobic.002G064400.v3.2","WT_seed","plasma_seed","OK",3.15144,1.31875,-1.25684,-1.7597,0.0035,0.00765145,"yes"
"142992","Sobic.002G072400.v3.2","WT_seed","plasma_seed","OK",11.3061,5.64645,-1.00168,-2.57061,5e-05,0.00014463,"yes"
"142993","Sobic.002G072500.v3.2","WT_seed","plasma_seed","OK",2.37129,1.12324,-1.07801,-1.65132,0.0052,0.0110013,"yes"
"142995","Sobic.002G072700.v3.2","WT_seed","plasma_seed","OK",7.09963,0.310356,-4.51574,-6.22921,5e-05,0.00014463,"yes"
"143007","Sobic.002G074000.v3.2","WT_seed","plasma_seed","OK",1.57647,0.734205,-1.10245,-1.99131,0.00085,0.00207467,"yes"
"143011","Sobic.002G074400.v3.2","WT_seed","plasma_seed","OK",8.72532,0.992871,-3.13553,-4.82953,5e-05,0.00014463,"yes"
"143012","Sobic.002G074500.v3.2","WT_seed","plasma_seed","OK",2.62135,0.42761,-2.61594,-3.33318,5e-05,0.00014463,"yes"
"143052","Sobic.002G078500.v3.2","WT_seed","plasma_seed","OK",2.59576,0.445955,-2.54118,-2.56002,0.00255,0.00573271,"yes"
"143088","Sobic.002G082000.v3.2","WT_seed","plasma_seed","OK",2.91297,1.44878,-1.00765,-2.12825,4e-04,0.00102824,"yes"
"143099","Sobic.002G083000.v3.2","WT_seed","plasma_seed","OK",0.994469,0.476457,-1.06158,-1.59475,0.0058,0.0121666,"yes"
"143127","Sobic.002G085800.v3.2","WT_seed","plasma_seed","OK",2.34556,0.307229,-2.93255,-3.08806,5e-05,0.00014463,"yes"
"143128","Sobic.002G085900.v3.2","WT_seed","plasma_seed","OK",116.132,17.46,-2.73364,-6.01632,5e-05,0.00014463,"yes"
"143153","Sobic.002G088900.v3.2","WT_seed","plasma_seed","OK",0.849505,0.263242,-1.69024,-1.30874,0.03665,0.0658346,"no"
"143157","Sobic.002G089400.v3.2","WT_seed","plasma_seed","OK",16.7246,2.72414,-2.6181,-3.54854,5e-05,0.00014463,"yes"
"143158","Sobic.002G089500.v3.2","WT_seed","plasma_seed","OK",11.041,4.97184,-1.15101,-1.46627,0.0114,0.0226534,"yes"
"143164","Sobic.002G090300.v3.2","WT_seed","plasma_seed","OK",5.6369,1.76275,-1.67708,-2.56638,0.00015,0.000410655,"yes"
"143166","Sobic.002G090500.v3.2","WT_seed","plasma_seed","OK",239.821,55.9701,-2.09923,-5.57856,5e-05,0.00014463,"yes"
"143171","Sobic.002G091000.v3.2","WT_seed","plasma_seed","OK",27.4789,5.15548,-2.41414,-4.73428,5e-05,0.00014463,"yes"
"143180","Sobic.002G091900.v3.2","WT_seed","plasma_seed","OK",2.37351,0.852127,-1.47788,-1.63367,0.027,0.0498771,"yes"
"143182","Sobic.002G092200.v3.2","WT_seed","plasma_seed","OK",11.7098,5.0154,-1.22327,-2.67459,5e-05,0.00014463,"yes"
"143187","Sobic.002G092700.v3.2","WT_seed","plasma_seed","OK",2.23662,0.225499,-3.31013,-2.29789,0.0057,0.0119721,"yes"
"143195","Sobic.002G093600.v3.2","WT_seed","plasma_seed","OK",2.07416,0.437745,-2.24436,-2.75828,1e-04,0.000279923,"yes"
"143196","Sobic.002G093700.v3.2","WT_seed","plasma_seed","OK",69.4148,1.21844,-5.83213,-9.20561,5e-05,0.00014463,"yes"
"143203","Sobic.002G094600.v3.2","WT_seed","plasma_seed","OK",9.58343,0.930194,-3.36494,-6.94491,5e-05,0.00014463,"yes"
"143205","Sobic.002G094800.v3.2","WT_seed","plasma_seed","OK",0.807051,0.155089,-2.37956,-1.76252,0.0331,0.0600274,"no"
"143210","Sobic.002G095300.v3.2","WT_seed","plasma_seed","OK",2.68382,0.785214,-1.77313,-2.83487,1e-04,0.000279923,"yes"
"143243","Sobic.002G098600.v3.2","WT_seed","plasma_seed","OK",1.48544,0.648207,-1.19637,-1.74248,0.00435,0.00934502,"yes"
"143274","Sobic.002G101300.v3.2","WT_seed","plasma_seed","OK",5.59669,0.188989,-4.8882,-5.21174,5e-05,0.00014463,"yes"
"143275","Sobic.002G101400.v3.2","WT_seed","plasma_seed","OK",0.792272,0.253784,-1.64239,-1.96978,0.00235,0.00531572,"yes"
"143333","Sobic.002G107200.v3.2","WT_seed","plasma_seed","OK",0.617973,0.254199,-1.28159,-1.8422,0.0033,0.00724773,"yes"
"143337","Sobic.002G107600.v3.2","WT_seed","plasma_seed","OK",0.92725,0.409477,-1.17918,-2.03766,0.00055,0.00138449,"yes"
"143353","Sobic.002G109100.v3.2","WT_seed","plasma_seed","OK",15.0126,0.128872,-6.86409,-5.73465,0.01115,0.0222035,"yes"
"143364","Sobic.002G110200.v3.2","WT_seed","plasma_seed","OK",7.33744,0.377394,-4.28114,-5.77127,5e-05,0.00014463,"yes"
"143366","Sobic.002G110400.v3.2","WT_seed","plasma_seed","OK",0.839066,0.361492,-1.21482,-1.85379,0.0035,0.00765145,"yes"
"143374","Sobic.002G111300.v3.2","WT_seed","plasma_seed","OK",2.95858,1.15355,-1.35883,-1.6972,0.0068,0.0140694,"yes"
"143382","Sobic.002G112100.v3.2","WT_seed","plasma_seed","OK",46.0746,22.0216,-1.06505,-2.97957,5e-05,0.00014463,"yes"
"143396","Sobic.002G113400.v3.2","WT_seed","plasma_seed","OK",0.61564,0.110023,-2.48429,-3.07405,1e-04,0.000279923,"yes"
"143398","Sobic.002G113600.v3.2","WT_seed","plasma_seed","OK",1.24288,0.0481414,-4.69027,-3.21118,0.01725,0.0331094,"yes"
"143418","Sobic.002G115200.v3.2","WT_seed","plasma_seed","OK",3.33269,0.396071,-3.07286,-3.17935,0.00035,0.000908022,"yes"
"143426","Sobic.002G116000.v3.2","WT_seed","plasma_seed","OK",83.0171,4.56685,-4.18414,-9.9698,5e-05,0.00014463,"yes"
"143451","Sobic.002G118400.v3.2","WT_seed","plasma_seed","OK",2.32823,0.800335,-1.54055,-1.64138,0.01075,0.0214669,"yes"
"143473","Sobic.002G120700.v3.2","WT_seed","plasma_seed","OK",3.65168,0.595828,-2.61559,-4.29971,5e-05,0.00014463,"yes"
"143474","Sobic.002G120800.v3.2","WT_seed","plasma_seed","OK",1.39753,0.195402,-2.83836,-2.17655,0.0119,0.023556,"yes"
"143498","Sobic.002G123100.v3.2","WT_seed","plasma_seed","OK",1.73058,0.452516,-1.93521,-2.91055,5e-05,0.00014463,"yes"
"143501","Sobic.002G123400.v3.2","WT_seed","plasma_seed","OK",0.80057,0,-Inf,NA,5e-05,0.00014463,"yes"
"143503","Sobic.002G123600.v3.2","WT_seed","plasma_seed","OK",0.649435,0.254851,-1.34953,-1.63505,0.0036,0.00785604,"yes"
"143517","Sobic.002G124900.v3.2","WT_seed","plasma_seed","OK",28.7807,13.2313,-1.12115,-2.78862,5e-05,0.00014463,"yes"
"143525","Sobic.002G125700.v3.2","WT_seed","plasma_seed","OK",24.5606,4.85711,-2.33817,-4.74412,5e-05,0.00014463,"yes"
"143546","Sobic.002G128000.v3.2","WT_seed","plasma_seed","OK",13.5899,0.695025,-4.28933,-6.72643,5e-05,0.00014463,"yes"
"143582","Sobic.002G131600.v3.2","WT_seed","plasma_seed","OK",18.6533,6.52079,-1.51631,-3.17942,5e-05,0.00014463,"yes"
"143596","Sobic.002G133000.v3.2","WT_seed","plasma_seed","OK",21.552,8.6293,-1.32051,-3.35966,5e-05,0.00014463,"yes"
"143612","Sobic.002G134400.v3.2","WT_seed","plasma_seed","OK",2.4014,0.774756,-1.63206,-2.73662,5e-05,0.00014463,"yes"
"143618","Sobic.002G135100.v3.2","WT_seed","plasma_seed","OK",19.0331,4.58951,-2.0521,-4.27382,5e-05,0.00014463,"yes"
"143654","Sobic.002G138800.v3.2","WT_seed","plasma_seed","OK",66.2636,25.8888,-1.35589,-3.65998,5e-05,0.00014463,"yes"
"143658","Sobic.002G139200.v3.2","WT_seed","plasma_seed","OK",1.70979,0.840931,-1.02376,-1.58048,0.0075,0.0153988,"yes"
"143679","Sobic.002G141200.v3.2","WT_seed","plasma_seed","OK",0.945907,0.284703,-1.73224,-2.67013,5e-05,0.00014463,"yes"
"143689","Sobic.002G142200.v3.2","WT_seed","plasma_seed","OK",1.93094,0.371047,-2.37963,-3.85387,5e-05,0.00014463,"yes"
"143693","Sobic.002G142500.v3.2","WT_seed","plasma_seed","OK",3.33122,1.42599,-1.22409,-2.71773,5e-05,0.00014463,"yes"
"143718","Sobic.002G144800.v3.2","WT_seed","plasma_seed","OK",1.03992,0.145716,-2.83523,-3.12964,0.00035,0.000908022,"yes"
"143730","Sobic.002G145600.v3.2","WT_seed","plasma_seed","OK",6.38117,1.86036,-1.77824,-1.94094,0.00515,0.0109084,"yes"
"143738","Sobic.002G146601.v3.2","WT_seed","plasma_seed","OK",5.05024,0.337402,-3.90381,-3.41703,0.00215,0.00489429,"yes"
"143791","Sobic.002G151500.v3.2","WT_seed","plasma_seed","OK",0.694259,0.285852,-1.2802,-1.70781,0.00425,0.00914653,"yes"
"143805","Sobic.002G153000.v3.2","WT_seed","plasma_seed","OK",14.4538,2.3481,-2.62189,-5.22178,5e-05,0.00014463,"yes"
"143861","Sobic.002G158300.v3.2","WT_seed","plasma_seed","OK",0.67135,0.21509,-1.64213,-1.84714,0.0054,0.0113922,"yes"
"143867","Sobic.002G158900.v3.2","WT_seed","plasma_seed","OK",0.810757,0,-Inf,NA,5e-05,0.00014463,"yes"
"143877","Sobic.002G159900.v3.2","WT_seed","plasma_seed","OK",43.5499,15.3825,-1.50138,-3.9859,5e-05,0.00014463,"yes"
"143886","Sobic.002G160800.v3.2","WT_seed","plasma_seed","OK",3.6981,0.426828,-3.11506,-4.60295,5e-05,0.00014463,"yes"
"143893","Sobic.002G161700.v3.2","WT_seed","plasma_seed","OK",28.5111,14.0207,-1.02397,-2.65684,5e-05,0.00014463,"yes"
"143896","Sobic.002G162000.v3.2","WT_seed","plasma_seed","OK",2.88479,1.29804,-1.15213,-1.91526,0.00235,0.00531572,"yes"
"143899","Sobic.002G162300.v3.2","WT_seed","plasma_seed","OK",9.9173,0.921668,-3.42763,-4.11322,5e-05,0.00014463,"yes"
"143912","Sobic.002G163500.v3.2","WT_seed","plasma_seed","OK",25.2733,5.74576,-2.13704,-3.79074,5e-05,0.00014463,"yes"
"143924","Sobic.002G164900.v3.2","WT_seed","plasma_seed","OK",10.8158,1.85234,-2.54572,-4.61731,5e-05,0.00014463,"yes"
"143940","Sobic.002G166400.v3.2","WT_seed","plasma_seed","OK",4.05192,0.0644458,-5.97438,-3.68212,0.04575,0.0805196,"no"
"143964","Sobic.002G168600.v3.2","WT_seed","plasma_seed","OK",7.86764,1.84613,-2.09143,-4.30224,5e-05,0.00014463,"yes"
"144020","Sobic.002G173800.v3.2","WT_seed","plasma_seed","OK",1.93136,0.39291,-2.29735,-2.09291,0.0032,0.0070467,"yes"
"144037","Sobic.002G175400.v3.2","WT_seed","plasma_seed","OK",6.21452,0.875114,-2.8281,-4.86347,5e-05,0.00014463,"yes"
"144046","Sobic.002G176200.v3.2","WT_seed","plasma_seed","OK",22.8073,4.69004,-2.28183,-5.7016,5e-05,0.00014463,"yes"
"144062","Sobic.002G177700.v3.2","WT_seed","plasma_seed","OK",12.2871,2.61791,-2.23066,-4.71626,5e-05,0.00014463,"yes"
"144070","Sobic.002G178700.v3.2","WT_seed","plasma_seed","OK",1.54548,0,-Inf,NA,5e-05,0.00014463,"yes"
"144077","Sobic.002G179300.v3.2","WT_seed","plasma_seed","OK",332.383,158.936,-1.0644,-2.96785,5e-05,0.00014463,"yes"
"144086","Sobic.002G180300.v3.2","WT_seed","plasma_seed","OK",137.47,57.0871,-1.26788,-3.64725,5e-05,0.00014463,"yes"
"144087","Sobic.002G180400.v3.2","WT_seed","plasma_seed","OK",2.44969,0.400952,-2.6111,-3.67011,5e-05,0.00014463,"yes"
"144104","Sobic.002G181800.v3.2","WT_seed","plasma_seed","OK",6.24405,2.53094,-1.30281,-2.69162,5e-05,0.00014463,"yes"
"144121","Sobic.002G183600.v3.2","WT_seed","plasma_seed","OK",2.16088,0.0574768,-5.23249,-3.81244,0.00485,0.0103227,"yes"
"144125","Sobic.002G183900.v3.2","WT_seed","plasma_seed","OK",0.822819,0.069977,-3.55562,-3.66869,2e-04,0.00053758,"yes"
"144128","Sobic.002G184300.v3.2","WT_seed","plasma_seed","OK",1.12389,0.415921,-1.43412,-1.4036,0.0265,0.0490469,"yes"
"144141","Sobic.002G185500.v3.2","WT_seed","plasma_seed","OK",1.58127,0.435805,-1.85933,-2.6566,5e-05,0.00014463,"yes"
