"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"38051","Sobic.001G374400.v3.2","seed_wt","seed_dry","OK",109.164,40.82,-1.41915,-2.51454,5e-05,0.000226883,"yes"
"38055","Sobic.001G374800.v3.2","seed_wt","seed_dry","OK",13.8772,3.36643,-2.04343,-2.92246,5e-05,0.000226883,"yes"
"38070","Sobic.001G376200.v3.2","seed_wt","seed_dry","OK",7.20684,1.35765,-2.40825,-3.09438,5e-05,0.000226883,"yes"
"38084","Sobic.001G377400.v3.2","seed_wt","seed_dry","OK",10.7564,4.56715,-1.23583,-1.34582,0.0253,0.0565294,"no"
"38085","Sobic.001G377500.v3.2","seed_wt","seed_dry","OK",2.70344,0,-Inf,NA,5e-05,0.000226883,"yes"
"38103","Sobic.001G379100.v3.2","seed_wt","seed_dry","OK",8.90428,0.585224,-3.92744,-3.11093,0.0031,0.00922889,"yes"
"38111","Sobic.001G379900.v3.2","seed_wt","seed_dry","OK",4.86913,2.18914,-1.1533,-1.66116,0.0061,0.0165904,"yes"
"38114","Sobic.001G380200.v3.2","seed_wt","seed_dry","OK",31.0255,7.05518,-2.1367,-3.92885,5e-05,0.000226883,"yes"
"38118","Sobic.001G380600.v3.2","seed_wt","seed_dry","OK",32.1588,13.8946,-1.21069,-2.25745,0.00015,0.000624855,"yes"
"38123","Sobic.001G381100.v3.2","seed_wt","seed_dry","OK",4.39473,0.544957,-3.01156,-3.28198,5e-05,0.000226883,"yes"
"38150","Sobic.001G383500.v3.2","seed_wt","seed_dry","OK",33.371,5.54163,-2.59021,-3.3372,5e-05,0.000226883,"yes"
"38159","Sobic.001G384400.v3.2","seed_wt","seed_dry","OK",9.91673,3.80491,-1.382,-1.74613,0.0035,0.0102569,"yes"
"38170","Sobic.001G385400.v3.2","seed_wt","seed_dry","OK",16.634,6.38257,-1.38193,-2.5058,5e-05,0.000226883,"yes"
"38171","Sobic.001G385500.v3.2","seed_wt","seed_dry","OK",3.57472,0,-Inf,NA,0.00015,0.000624855,"yes"
"38172","Sobic.001G385800.v3.2","seed_wt","seed_dry","OK",1.88482,0.173448,-3.44185,-2.20584,0.01215,0.0301119,"yes"
"38174","Sobic.001G386000.v3.2","seed_wt","seed_dry","OK",13.3081,2.50682,-2.40837,-3.3448,5e-05,0.000226883,"yes"
"38180","Sobic.001G386600.v3.2","seed_wt","seed_dry","OK",18.4513,1.48858,-3.63172,-3.90615,5e-05,0.000226883,"yes"
"38185","Sobic.001G387200.v3.2","seed_wt","seed_dry","OK",75.4657,35.9179,-1.07112,-1.82328,0.00155,0.00502959,"yes"
"38186","Sobic.001G387300.v3.2","seed_wt","seed_dry","OK",7.69869,2.58565,-1.57409,-2.27981,1e-04,0.000431629,"yes"
"38191","Sobic.001G387800.v3.2","seed_wt","seed_dry","OK",43.492,14.1805,-1.61684,-2.84547,5e-05,0.000226883,"yes"
"38206","Sobic.001G389200.v3.2","seed_wt","seed_dry","OK",117.842,54.2074,-1.12029,-2.05378,2e-04,0.000811791,"yes"
"38209","Sobic.001G389500.v3.2","seed_wt","seed_dry","OK",11.1859,4.46661,-1.32443,-1.89317,0.00175,0.00558801,"yes"
"38213","Sobic.001G389900.v3.2","seed_wt","seed_dry","OK",8.34127,1.39736,-2.57757,-2.80548,0.00025,0.000992286,"yes"
"38217","Sobic.001G390400.v3.2","seed_wt","seed_dry","OK",2.35333,0.837064,-1.4913,-1.66272,0.00925,0.0238124,"yes"
"38221","Sobic.001G390900.v3.2","seed_wt","seed_dry","OK",5.31665,1.42916,-1.89535,-2.46501,2e-04,0.000811791,"yes"
"38227","Sobic.001G391500.v3.2","seed_wt","seed_dry","OK",4.39976,0.904836,-2.2817,-1.99356,0.00485,0.0136139,"yes"
"38229","Sobic.001G391800.v3.2","seed_wt","seed_dry","OK",52.9363,0,-Inf,NA,5e-05,0.000226883,"yes"
"38233","Sobic.001G392200.v3.2","seed_wt","seed_dry","OK",33.8596,4.58313,-2.88516,-4.67081,5e-05,0.000226883,"yes"
"38235","Sobic.001G392400.v3.2","seed_wt","seed_dry","OK",4.92312,0.797859,-2.62537,-2.14347,0.0096,0.0245889,"yes"
"38239","Sobic.001G392700.v3.2","seed_wt","seed_dry","OK",1.81101,0.492981,-1.87719,-1.59992,0.01135,0.028407,"yes"
"38244","Sobic.001G393200.v3.2","seed_wt","seed_dry","OK",2.29368,0,-Inf,NA,5e-05,0.000226883,"yes"
"38247","Sobic.001G393500.v3.2","seed_wt","seed_dry","OK",5.07563,1.60002,-1.66549,-2.00552,0.00145,0.0047399,"yes"
"38259","Sobic.001G394700.v3.2","seed_wt","seed_dry","OK",4.51092,0,-Inf,NA,5e-05,0.000226883,"yes"
"38271","Sobic.001G395800.v3.2","seed_wt","seed_dry","OK",9.87196,0.798344,-3.62825,-2.95152,0.0025,0.00764688,"yes"
"38273","Sobic.001G396000.v3.2","seed_wt","seed_dry","OK",22.6085,8.42965,-1.42332,-2.52619,5e-05,0.000226883,"yes"
"38287","Sobic.001G397200.v3.2","seed_wt","seed_dry","OK",103.645,4.37613,-4.56585,-6.09886,5e-05,0.000226883,"yes"
"38294","Sobic.001G397800.v3.2","seed_wt","seed_dry","OK",3.87878,0.736692,-2.39647,-3.14025,5e-05,0.000226883,"yes"
"38302","Sobic.001G398400.v3.2","seed_wt","seed_dry","OK",1.64824,0.417606,-1.98071,-1.90836,0.00375,0.0108831,"yes"
"38304","Sobic.001G398500.v3.2","seed_wt","seed_dry","OK",4.66075,1.54096,-1.59673,-2.36831,5e-05,0.000226883,"yes"
"38306","Sobic.001G398700.v3.2","seed_wt","seed_dry","OK",18.9276,5.4478,-1.79674,-2.05674,0.0012,0.00400957,"yes"
"38311","Sobic.001G399300.v3.2","seed_wt","seed_dry","OK",8.94805,3.58919,-1.31792,-1.85532,0.002,0.00628084,"yes"
"38312","Sobic.001G399400.v3.2","seed_wt","seed_dry","OK",1.84761,0.145925,-3.66236,-2.29697,0.01845,0.0431257,"yes"
"38318","Sobic.001G400000.v3.2","seed_wt","seed_dry","OK",20.4931,9.07384,-1.17535,-1.86041,0.0015,0.00488491,"yes"
"38334","Sobic.001G401600.v3.2","seed_wt","seed_dry","OK",15.818,5.12377,-1.62629,-2.68047,5e-05,0.000226883,"yes"
"38342","Sobic.001G402200.v3.2","seed_wt","seed_dry","OK",1.97675,0.290866,-2.7647,-1.80513,0.033,0.0708374,"no"
"38346","Sobic.001G402600.v3.2","seed_wt","seed_dry","OK",57.33,26.7472,-1.0999,-1.9094,0.00155,0.00502959,"yes"
"38347","Sobic.001G402701.v3.2","seed_wt","seed_dry","OK",11.3224,5.02152,-1.17299,-1.49203,0.01165,0.0290512,"yes"
"38353","Sobic.001G403300.v3.2","seed_wt","seed_dry","OK",22.6419,2.74399,-3.04464,-3.80405,5e-05,0.000226883,"yes"
"38355","Sobic.001G403400.v3.2","seed_wt","seed_dry","OK",40.833,14.3217,-1.51153,-2.38935,0.00015,0.000624855,"yes"
"38368","Sobic.001G404700.v3.2","seed_wt","seed_dry","OK",10.7323,2.40993,-2.1549,-3.3889,5e-05,0.000226883,"yes"
"38372","Sobic.001G405000.v3.2","seed_wt","seed_dry","OK",4.69227,2.12209,-1.1448,-1.52326,0.01005,0.0255729,"yes"
"38379","Sobic.001G405500.v3.2","seed_wt","seed_dry","OK",676.533,172.547,-1.97117,-2.95753,5e-05,0.000226883,"yes"
"38381","Sobic.001G405700.v3.2","seed_wt","seed_dry","OK",4.04938,0.825299,-2.29471,-1.89673,0.00455,0.0128858,"yes"
"38384","Sobic.001G406000.v3.2","seed_wt","seed_dry","OK",2.84906,0,-Inf,NA,5e-05,0.000226883,"yes"
"38396","Sobic.001G407200.v3.2","seed_wt","seed_dry","OK",14.6403,6.27803,-1.22156,-1.98018,0.00095,0.00326439,"yes"
"38405","Sobic.001G408300.v3.2","seed_wt","seed_dry","OK",9.99342,4.34147,-1.2028,-1.92965,8e-04,0.00280389,"yes"
"38410","Sobic.001G408800.v3.2","seed_wt","seed_dry","OK",18.0236,5.78067,-1.64057,-2.7557,5e-05,0.000226883,"yes"
"38425","Sobic.001G410200.v3.2","seed_wt","seed_dry","OK",302.796,67.8013,-2.15896,-3.33722,5e-05,0.000226883,"yes"
"38428","Sobic.001G410450.v3.2","seed_wt","seed_dry","OK",3.1882,0,-Inf,NA,1e-04,0.000431629,"yes"
"38430","Sobic.001G410600.v3.2","seed_wt","seed_dry","OK",5.26808,0,-Inf,NA,0.0042,0.0120149,"yes"
"38436","Sobic.001G411300.v3.2","seed_wt","seed_dry","OK",1.39679,0.0880993,-3.98685,-2.05974,0.04545,0.092828,"no"
"38437","Sobic.001G411400.v3.2","seed_wt","seed_dry","OK",19.9265,8.22062,-1.27737,-2.31146,3e-04,0.00116681,"yes"
"38438","Sobic.001G411500.v3.2","seed_wt","seed_dry","OK",32.7474,7.36638,-2.15235,-3.36665,5e-05,0.000226883,"yes"
"38441","Sobic.001G411900.v3.2","seed_wt","seed_dry","OK",13.2286,4.81468,-1.45814,-2.3527,3e-04,0.00116681,"yes"
"38443","Sobic.001G412100.v3.2","seed_wt","seed_dry","OK",108.152,20.9238,-2.36984,-4.19981,5e-05,0.000226883,"yes"
"38450","Sobic.001G412700.v3.2","seed_wt","seed_dry","OK",14.6146,1.58823,-3.20192,-3.49048,5e-05,0.000226883,"yes"
"38454","Sobic.001G413100.v3.2","seed_wt","seed_dry","OK",81.3781,30.6306,-1.40967,-2.49969,5e-05,0.000226883,"yes"
"38468","Sobic.001G414400.v3.2","seed_wt","seed_dry","OK",1.77578,0.30947,-2.52058,-2.09663,0.0024,0.00738114,"yes"
"38473","Sobic.001G415000.v3.2","seed_wt","seed_dry","OK",5.21547,0.657505,-2.98772,-2.41565,0.00595,0.0162376,"yes"
"38480","Sobic.001G415700.v3.2","seed_wt","seed_dry","OK",30.3191,8.75302,-1.79237,-3.00198,5e-05,0.000226883,"yes"
"38486","Sobic.001G416200.v3.2","seed_wt","seed_dry","OK",3.46049,1.03359,-1.74332,-2.37036,1e-04,0.000431629,"yes"
"38492","Sobic.001G416900.v3.2","seed_wt","seed_dry","OK",118.349,3.82572,-4.95117,-5.84075,5e-05,0.000226883,"yes"
"38493","Sobic.001G417000.v3.2","seed_wt","seed_dry","OK",34.6787,15.0223,-1.20695,-2.14517,2e-04,0.000811791,"yes"
"38495","Sobic.001G417200.v3.2","seed_wt","seed_dry","OK",24.0254,10.9474,-1.13397,-1.50454,0.01215,0.0301119,"yes"
"38504","Sobic.001G418100.v3.2","seed_wt","seed_dry","OK",172.707,27.0109,-2.67671,-4.27817,5e-05,0.000226883,"yes"
"38530","Sobic.001G420400.v3.2","seed_wt","seed_dry","OK",12.9272,6.02081,-1.10238,-1.78926,0.00235,0.00724252,"yes"
"38535","Sobic.001G420900.v3.2","seed_wt","seed_dry","OK",2.62622,0.0845816,-4.9565,-3.39878,0.0069,0.0184608,"yes"
"38552","Sobic.001G422366.v3.2","seed_wt","seed_dry","OK",48.1962,14.9936,-1.68458,-2.80632,5e-05,0.000226883,"yes"
"38573","Sobic.001G424066.v3.2","seed_wt","seed_dry","OK",5.05478,0.249599,-4.33996,-2.61833,0.02165,0.0494527,"yes"
"38576","Sobic.001G424300.v3.2","seed_wt","seed_dry","OK",30.6065,10.5604,-1.53517,-2.41228,1e-04,0.000431629,"yes"
"38582","Sobic.001G424800.v3.2","seed_wt","seed_dry","OK",41.3537,19.7805,-1.06394,-1.9094,0.00135,0.00445216,"yes"
"38583","Sobic.001G424900.v3.2","seed_wt","seed_dry","OK",241.324,0,-Inf,NA,0.0042,0.0120149,"yes"
"38584","Sobic.001G425000.v3.2","seed_wt","seed_dry","OK",112.18,51.6421,-1.1192,-2.12833,0.00025,0.000992286,"yes"
"38587","Sobic.001G425200.v3.2","seed_wt","seed_dry","OK",5.3189,1.95573,-1.44342,-2.19185,6e-04,0.00217085,"yes"
"38598","Sobic.001G426200.v3.2","seed_wt","seed_dry","OK",44.5151,10.6953,-2.05731,-3.32251,5e-05,0.000226883,"yes"
"38610","Sobic.001G427400.v3.2","seed_wt","seed_dry","OK",6.59257,1.17088,-2.49325,-3.25155,5e-05,0.000226883,"yes"
"38621","Sobic.001G428500.v3.2","seed_wt","seed_dry","OK",8.91619,3.20427,-1.47643,-1.93598,0.0025,0.00764688,"yes"
"38623","Sobic.001G428700.v3.2","seed_wt","seed_dry","OK",1.42149,0,-Inf,NA,5e-05,0.000226883,"yes"
"38626","Sobic.001G429000.v3.2","seed_wt","seed_dry","OK",4.05337,1.63926,-1.30608,-1.6129,0.0058,0.0158884,"yes"
"38632","Sobic.001G429600.v3.2","seed_wt","seed_dry","OK",24.7735,12.3359,-1.00593,-1.843,0.00165,0.00530911,"yes"
"38633","Sobic.001G429700.v3.2","seed_wt","seed_dry","OK",38.3024,3.94194,-3.28046,-5.39656,5e-05,0.000226883,"yes"
"38648","Sobic.001G431100.v3.2","seed_wt","seed_dry","OK",19.6548,3.64129,-2.43236,-3.03102,5e-05,0.000226883,"yes"
"38653","Sobic.001G431700.v3.2","seed_wt","seed_dry","OK",50.0121,11.8159,-2.08155,-2.70305,5e-05,0.000226883,"yes"
"38655","Sobic.001G431900.v3.2","seed_wt","seed_dry","OK",1.80592,0,-Inf,NA,5e-05,0.000226883,"yes"
"38659","Sobic.001G432300.v3.2","seed_wt","seed_dry","OK",20.0169,8.12325,-1.30109,-2.09089,4e-04,0.00151008,"yes"
"38666","Sobic.001G432800.v3.2","seed_wt","seed_dry","OK",149.928,37.8674,-1.98524,-3.36409,5e-05,0.000226883,"yes"
"38669","Sobic.001G433100.v3.2","seed_wt","seed_dry","OK",20.1473,8.51596,-1.24234,-2.07119,6e-04,0.00217085,"yes"
"38674","Sobic.001G433600.v3.2","seed_wt","seed_dry","OK",9.85258,4.85399,-1.02133,-1.42659,0.0145,0.0350455,"yes"
"38679","Sobic.001G434100.v3.2","seed_wt","seed_dry","OK",7.8644,2.82431,-1.47744,-2.28821,2e-04,0.000811791,"yes"
"38691","Sobic.001G435100.v3.2","seed_wt","seed_dry","OK",13.9412,6.20298,-1.16832,-1.85098,0.00105,0.00356415,"yes"
"38702","Sobic.001G436100.v3.2","seed_wt","seed_dry","OK",9.55721,4.07796,-1.22874,-1.86846,0.00115,0.00386197,"yes"
"38718","Sobic.001G437500.v3.2","seed_wt","seed_dry","OK",13.6367,4.41278,-1.62773,-2.83484,5e-05,0.000226883,"yes"
"38720","Sobic.001G437801.v3.2","seed_wt","seed_dry","OK",2.8995,0.626725,-2.2099,-2.47706,1e-04,0.000431629,"yes"
"38731","Sobic.001G439000.v3.2","seed_wt","seed_dry","OK",2.26269,0.612284,-1.88577,-1.77986,0.00975,0.0249159,"yes"
"38732","Sobic.001G439050.v3.2","seed_wt","seed_dry","OK",170.657,0,-Inf,NA,5e-05,0.000226883,"yes"
"38733","Sobic.001G439100.v3.2","seed_wt","seed_dry","OK",196.957,9.04833,-4.44409,-7.00185,5e-05,0.000226883,"yes"
"38735","Sobic.001G439300.v3.2","seed_wt","seed_dry","OK",10.8578,2.79771,-1.95641,-2.44306,0.00015,0.000624855,"yes"
"38736","Sobic.001G439400.v3.2","seed_wt","seed_dry","OK",4.59759,0.776464,-2.56589,-2.66513,5e-04,0.00184503,"yes"
"38739","Sobic.001G439700.v3.2","seed_wt","seed_dry","OK",36.7243,9.62566,-1.93178,-1.55738,0.02865,0.0628597,"no"
"38763","Sobic.001G441900.v3.2","seed_wt","seed_dry","OK",12.1689,2.17756,-2.48242,-2.44211,0.00015,0.000624855,"yes"
"38766","Sobic.001G442200.v3.2","seed_wt","seed_dry","OK",4.96775,0.519177,-3.2583,-2.62715,0.00325,0.00961656,"yes"
"38767","Sobic.001G442300.v3.2","seed_wt","seed_dry","OK",18.6788,1.30701,-3.83706,-5.16652,5e-05,0.000226883,"yes"
"38771","Sobic.001G442700.v3.2","seed_wt","seed_dry","OK",5.37527,1.60333,-1.74527,-1.72705,0.0097,0.0248055,"yes"
"38778","Sobic.001G443300.v3.2","seed_wt","seed_dry","OK",5.19933,0.953589,-2.44689,-2.70049,0.00015,0.000624855,"yes"
"38783","Sobic.001G443800.v3.2","seed_wt","seed_dry","OK",43.9973,15.1372,-1.53932,-2.46752,1e-04,0.000431629,"yes"
"38785","Sobic.001G443900.v3.2","seed_wt","seed_dry","OK",5.8847,1.92425,-1.61268,-1.99362,0.0037,0.01076,"yes"
"38801","Sobic.001G445500.v3.2","seed_wt","seed_dry","OK",45.6624,22.0285,-1.05164,-1.98342,0.00075,0.00264828,"yes"
"38802","Sobic.001G445600.v3.2","seed_wt","seed_dry","OK",9.60825,4.57113,-1.07172,-1.54417,0.0099,0.0252478,"yes"
"38806","Sobic.001G445900.v3.2","seed_wt","seed_dry","OK",14.3551,3.79801,-1.91825,-3.03655,5e-05,0.000226883,"yes"
"38810","Sobic.001G446300.v3.2","seed_wt","seed_dry","OK",27.7368,8.02252,-1.78967,-2.68961,5e-05,0.000226883,"yes"
"38811","Sobic.001G446400.v3.2","seed_wt","seed_dry","OK",2.76529,0.560488,-2.30268,-2.46522,0.00045,0.00167836,"yes"
"38817","Sobic.001G447100.v3.2","seed_wt","seed_dry","OK",24.9839,10.4706,-1.25466,-2.01236,0.00025,0.000992286,"yes"
"38821","Sobic.001G447500.v3.2","seed_wt","seed_dry","OK",62.0891,27.2017,-1.19065,-2.04502,0.00035,0.00134022,"yes"
"38834","Sobic.001G448700.v3.2","seed_wt","seed_dry","OK",2.98323,0.482115,-2.62943,-2.54902,0.00125,0.00415803,"yes"
"38843","Sobic.001G449500.v3.2","seed_wt","seed_dry","OK",4.03827,1.39281,-1.53574,-1.86257,0.0028,0.00844597,"yes"
"38844","Sobic.001G449600.v3.2","seed_wt","seed_dry","OK",204.481,64.5409,-1.66369,-2.71118,5e-05,0.000226883,"yes"
"38845","Sobic.001G449700.v3.2","seed_wt","seed_dry","OK",42.9421,2.35761,-4.187,-5.78284,5e-05,0.000226883,"yes"
"38847","Sobic.001G449900.v3.2","seed_wt","seed_dry","OK",22.7522,7.81612,-1.54148,-2.83636,5e-05,0.000226883,"yes"
"38869","Sobic.001G451800.v3.2","seed_wt","seed_dry","OK",5.62481,0.476389,-3.56159,-4.20732,5e-05,0.000226883,"yes"
"38870","Sobic.001G451901.v3.2","seed_wt","seed_dry","OK",12.7877,6.06231,-1.07682,-1.56353,0.0075,0.0198435,"yes"
"38880","Sobic.001G452900.v3.2","seed_wt","seed_dry","OK",11.5614,0.914813,-3.65969,-4.01713,5e-05,0.000226883,"yes"
"38884","Sobic.001G453200.v3.2","seed_wt","seed_dry","OK",26.7363,9.59762,-1.47805,-2.5739,5e-05,0.000226883,"yes"
"38886","Sobic.001G453300.v3.2","seed_wt","seed_dry","OK",4.18728,1.32614,-1.65878,-1.7446,0.0069,0.0184608,"yes"
"38915","Sobic.001G455800.v3.2","seed_wt","seed_dry","OK",62.6954,26.5011,-1.24231,-2.27945,0.00015,0.000624855,"yes"
"38919","Sobic.001G456200.v3.2","seed_wt","seed_dry","OK",5.08785,1.8111,-1.49019,-1.46191,0.0208,0.0477915,"yes"
"38928","Sobic.001G457200.v3.2","seed_wt","seed_dry","OK",19.879,7.17285,-1.47062,-2.4132,1e-04,0.000431629,"yes"
"38958","Sobic.001G459800.v3.2","seed_wt","seed_dry","OK",93.8647,26.8898,-1.80352,-3.42698,5e-05,0.000226883,"yes"
"38959","Sobic.001G459900.v3.2","seed_wt","seed_dry","OK",36.4989,9.92981,-1.87801,-2.99802,5e-05,0.000226883,"yes"
"38973","Sobic.001G461200.v3.2","seed_wt","seed_dry","OK",21.8739,5.70444,-1.93906,-2.65259,5e-05,0.000226883,"yes"
"38978","Sobic.001G461700.v3.2","seed_wt","seed_dry","OK",13.2587,6.03832,-1.13472,-1.85734,0.0013,0.00430576,"yes"
"38979","Sobic.001G461800.v3.2","seed_wt","seed_dry","OK",10.9274,2.50866,-2.12296,-3.09614,5e-05,0.000226883,"yes"
"38981","Sobic.001G462100.v3.2","seed_wt","seed_dry","OK",3.4062,1.49804,-1.18509,-1.58063,0.0078,0.0205367,"yes"
"38997","Sobic.001G463600.v3.2","seed_wt","seed_dry","OK",11.7365,2.41373,-2.28167,-2.50633,0.00055,0.00200761,"yes"
"39002","Sobic.001G464000.v3.2","seed_wt","seed_dry","OK",12.577,2.09485,-2.58587,-3.93495,5e-05,0.000226883,"yes"
"39013","Sobic.001G465100.v3.2","seed_wt","seed_dry","OK",1.3663,0.637701,-1.09933,-1.37943,0.0201,0.0464189,"yes"
"39014","Sobic.001G465200.v3.2","seed_wt","seed_dry","OK",6.43297,2.56879,-1.3244,-1.28662,0.03755,0.0790507,"no"
"39018","Sobic.001G465500.v3.2","seed_wt","seed_dry","OK",8.85839,2.51268,-1.81782,-2.45459,2e-04,0.000811791,"yes"
"39021","Sobic.001G465800.v3.2","seed_wt","seed_dry","OK",80.8481,16.6221,-2.28211,-3.84188,5e-05,0.000226883,"yes"
"39023","Sobic.001G466000.v3.2","seed_wt","seed_dry","OK",16.1458,0,-Inf,NA,5e-05,0.000226883,"yes"
"39030","Sobic.001G466600.v3.2","seed_wt","seed_dry","OK",9.47135,4.06811,-1.21921,-1.59042,0.0099,0.0252478,"yes"
"39043","Sobic.001G467800.v3.2","seed_wt","seed_dry","OK",3.37457,1.08904,-1.63164,-1.55908,0.02085,0.0478902,"yes"
"39048","Sobic.001G468400.v3.2","seed_wt","seed_dry","OK",2.11786,0.612355,-1.79017,-1.32718,0.0465,0.0946117,"no"
"39049","Sobic.001G468500.v3.2","seed_wt","seed_dry","OK",10.1336,0.184588,-5.7787,-3.24064,0.04535,0.0926507,"no"
"39050","Sobic.001G468600.v3.2","seed_wt","seed_dry","OK",83.9512,38.713,-1.11673,-2.02019,0.00065,0.00233178,"yes"
"39065","Sobic.001G470000.v3.2","seed_wt","seed_dry","OK",1.90189,0,-Inf,NA,5e-05,0.000226883,"yes"
"39067","Sobic.001G470200.v3.2","seed_wt","seed_dry","OK",13.8348,6.78963,-1.0269,-1.49781,0.0091,0.0234801,"yes"
"39106","Sobic.001G473800.v3.2","seed_wt","seed_dry","OK",11.855,5.76658,-1.03971,-1.55379,0.00745,0.0197319,"yes"
"39111","Sobic.001G474300.v3.2","seed_wt","seed_dry","OK",5.1922,1.78156,-1.5432,-1.70496,0.0101,0.0256774,"yes"
"39117","Sobic.001G475000.v3.2","seed_wt","seed_dry","OK",26.9952,4.73992,-2.50977,-3.63071,5e-05,0.000226883,"yes"
"39119","Sobic.001G475200.v3.2","seed_wt","seed_dry","OK",107.895,51.5085,-1.06675,-1.91998,0.00135,0.00445216,"yes"
"39120","Sobic.001G475300.v3.2","seed_wt","seed_dry","OK",44.4421,21.8261,-1.02587,-1.93439,0.0011,0.00371353,"yes"
"39121","Sobic.001G475400.v3.2","seed_wt","seed_dry","OK",19.6651,6.49917,-1.59731,-2.81775,5e-05,0.000226883,"yes"
"39122","Sobic.001G475500.v3.2","seed_wt","seed_dry","OK",56.2264,5.78815,-3.28007,-4.83772,5e-05,0.000226883,"yes"
"39126","Sobic.001G475900.v3.2","seed_wt","seed_dry","OK",5.99738,2.63754,-1.18514,-1.45807,0.0125,0.0308636,"yes"
"39142","Sobic.001G477400.v3.2","seed_wt","seed_dry","OK",11.3922,2.49387,-2.19159,-3.48837,5e-05,0.000226883,"yes"
"39150","Sobic.001G478100.v3.2","seed_wt","seed_dry","OK",5.26128,0.664198,-2.98573,-2.68633,0.00155,0.00502959,"yes"
"39156","Sobic.001G478700.v3.2","seed_wt","seed_dry","OK",47.5644,19.6972,-1.27189,-1.43031,0.0123,0.0304363,"yes"
"39162","Sobic.001G479200.v3.2","seed_wt","seed_dry","OK",38.0801,18.2297,-1.06275,-1.74538,0.00355,0.0103838,"yes"
"39171","Sobic.001G480100.v3.2","seed_wt","seed_dry","OK",4.02989,0.911149,-2.14498,-2.36917,6e-04,0.00217085,"yes"
"39180","Sobic.001G481201.v3.2","seed_wt","seed_dry","OK",40.6714,12.2819,-1.72748,-2.05986,0.00055,0.00200761,"yes"
"39181","Sobic.001G481300.v3.2","seed_wt","seed_dry","OK",12.7744,1.00681,-3.66538,-2.98529,8e-04,0.00280389,"yes"
"39183","Sobic.001G481500.v3.2","seed_wt","seed_dry","OK",6.08562,0,-Inf,NA,5e-05,0.000226883,"yes"
"39186","Sobic.001G481800.v3.2","seed_wt","seed_dry","OK",6.14243,2.07593,-1.56505,-2.13337,2e-04,0.000811791,"yes"
"39191","Sobic.001G482200.v3.2","seed_wt","seed_dry","OK",3.05736,1.50471,-1.0228,-1.30024,0.02535,0.0566245,"no"
"39192","Sobic.001G482300.v3.2","seed_wt","seed_dry","OK",57.5004,1.81259,-4.98745,-6.96017,5e-05,0.000226883,"yes"
"39194","Sobic.001G482600.v3.2","seed_wt","seed_dry","OK",27.3572,3.3662,-3.02273,-3.79618,5e-05,0.000226883,"yes"
"39201","Sobic.001G483300.v3.2","seed_wt","seed_dry","OK",3.94885,0,-Inf,NA,5e-05,0.000226883,"yes"
"39220","Sobic.001G485200.v3.2","seed_wt","seed_dry","OK",29.4677,5.08166,-2.53576,-4.07442,5e-05,0.000226883,"yes"
"39222","Sobic.001G485400.v3.2","seed_wt","seed_dry","OK",2.03149,0.431364,-2.23556,-2.20642,0.0014,0.00459691,"yes"
"39223","Sobic.001G485500.v3.2","seed_wt","seed_dry","OK",3.32222,0.911848,-1.86528,-1.62465,0.01415,0.0343085,"yes"
"39225","Sobic.001G485700.v3.2","seed_wt","seed_dry","OK",2.5684,0.259755,-3.30565,-2.10492,0.02485,0.0556749,"no"
"39227","Sobic.001G485901.v3.2","seed_wt","seed_dry","OK",9.60288,0.862649,-3.47662,-2.59052,0.0018,0.00572693,"yes"
"39228","Sobic.001G486000.v3.2","seed_wt","seed_dry","OK",16.1397,4.29958,-1.90835,-2.65073,5e-05,0.000226883,"yes"
"39243","Sobic.001G487500.v3.2","seed_wt","seed_dry","OK",2.85711,0,-Inf,NA,5e-05,0.000226883,"yes"
"39247","Sobic.001G488000.v3.2","seed_wt","seed_dry","OK",3962.07,73.83,-5.7459,-5.79018,5e-05,0.000226883,"yes"
"39248","Sobic.001G488100.v3.2","seed_wt","seed_dry","OK",16.2419,6.73758,-1.26941,-2.28454,0.00025,0.000992286,"yes"
"39252","Sobic.001G488500.v3.2","seed_wt","seed_dry","OK",22.2532,10.4898,-1.08503,-1.94802,0.00085,0.00295868,"yes"
"39254","Sobic.001G488700.v3.2","seed_wt","seed_dry","OK",29.5571,4.99039,-2.56628,-3.72999,5e-05,0.000226883,"yes"
"39256","Sobic.001G488900.v3.2","seed_wt","seed_dry","OK",8.45231,0,-Inf,NA,5e-05,0.000226883,"yes"
"39287","Sobic.001G491700.v3.2","seed_wt","seed_dry","OK",3.96478,1.03295,-1.94047,-2.67526,0.00015,0.000624855,"yes"
"39299","Sobic.001G493001.v3.2","seed_wt","seed_dry","OK",91.5487,38.9151,-1.23421,-1.49864,0.00695,0.0185778,"yes"
"39300","Sobic.001G493100.v3.2","seed_wt","seed_dry","OK",5.46009,0.80828,-2.756,-2.00382,0.01175,0.0292602,"yes"
"39303","Sobic.001G493400.v3.2","seed_wt","seed_dry","OK",75.6782,15.2553,-2.31057,-3.75443,5e-05,0.000226883,"yes"
"39307","Sobic.001G493800.v3.2","seed_wt","seed_dry","OK",2.74529,0.963946,-1.50993,-1.43896,0.01855,0.0433248,"yes"
"39308","Sobic.001G493900.v3.2","seed_wt","seed_dry","OK",12.897,0.679174,-4.24711,-4.9359,5e-05,0.000226883,"yes"
"39311","Sobic.001G494150.v3.2","seed_wt","seed_dry","OK",3.62797,0.995131,-1.86621,-1.42461,0.03665,0.0774174,"no"
